"points","all_attributes","date_day","date_period","date_nswprice","date_nswdemand","date_vicprice","date_vicdemand","date_transfer","day_period","day_nswprice","day_nswdemand","day_vicprice","day_vicdemand","day_transfer","period_nswprice","period_nswdemand","period_vicprice","period_vicdemand","period_transfer","nswprice_nswdemand","nswprice_vicprice","nswprice_vicdemand","nswprice_transfer","nswdemand_vicprice","nswdemand_vicdemand","nswdemand_transfer","vicprice_vicdemand","vicprice_transfer","vicdemand_transfer"
"1008","0.49999999999999994","0.5","0.625","0.5755208333333333","0.6449652777777777","0.625","0.625","0.625","0.49999999999999994","0.5","0.49999999999999994","0.5","0.5","0.5","0.465625","0.6458333333333334","0.625","0.625","0.625","0.4662682514245014","0.5755208333333333","0.5755208333333333","0.5755208333333333","0.6449652777777778","0.6449652777777778","0.6449652777777779","0.625","0.625","0.625"
"1056","0.4999999999999999","0.5","0.18750000000000003","0.21875","0.189217032967033","0.1875","0.1875","0.1875","0.49999999999999994","0.5","0.5","0.5","0.5","0.5","0.19791666666666669","0.1857638888888889","0.18750000000000003","0.18750000000000003","0.1875","0.21874999999999997","0.21875","0.21875","0.21875","0.189217032967033","0.189217032967033","0.18921703296703296","0.1875","0.1875","0.1875"
"1104","0.4999999999999999","0.5","0.18750000000000003","0.022023809523809525","0.1850759534583064","0.10416666666666666","0.10416666666666666","0.10416666666666666","0.49999999999999994","0.5","0.5","0.5","0.5","0.5","0.035416666666666666","0.2326388888888889","0.1875","0.1875","0.1875","0.06562499999999999","0.022023809523809525","0.022023809523809525","0.022023809523809525","0.1850759534583064","0.1850759534583064","0.1850759534583064","0.10416666666666666","0.10416666666666666","0.10416666666666666"
"1152","0.5","0.5","0.0625","0.02663690476190476","0.059961484593837544","0.06250000000000001","0.06250000000000001","0.06250000000000001","0.49999999999999994","0.5","0.5","0.5","0.5","0.5","0.026041666666666664","0.078125","0.0625","0.0625","0.0625","0.034374999999999996","0.02663690476190476","0.02663690476190476","0.02663690476190476","0.059961484593837544","0.059961484593837544","0.059961484593837544","0.06250000000000001","0.06250000000000001","0.06250000000000001"
"1200","0.5","0.5","0.35416666666666663","0.020833333333333332","0.5140873015873016","0.1041666666666667","0.1041666666666667","0.1041666666666667","0.49999999999999994","0.5","0.5","0.5","0.5","0.5","0.11458333333333333","0.43871527777777786","0.35416666666666663","0.35416666666666663","0.35416666666666674","0.18750000000000003","0.020833333333333332","0.020833333333333332","0.020833333333333332","0.5140873015873016","0.5140873015873016","0.5140873015873016","0.1041666666666667","0.1041666666666667","0.1041666666666667"
"1248","0.5","0.5","0.45833333333333337","0.020833333333333332","0.32285618560289614","0.0","0.0","0.0","0.49999999999999994","0.5","0.5","0.5","0.5","0.5","0.109375","0.48836805555555557","0.45833333333333337","0.45833333333333337","0.45833333333333337","0.03125","0.020833333333333332","0.020833333333333332","0.020833333333333332","0.32285618560289614","0.32285618560289614","0.32285618560289614","0.0","0.0","0.0"
"1296","0.5","0.5","0.31250000000000006","0.03125","0.24791589684681792","0.1041666666666667","0.1041666666666667","0.1041666666666667","0.49999999999999994","0.5","0.5","0.5","0.5","0.5","0.041666666666666664","0.41145833333333337","0.3125","0.3125","0.31250000000000006","0.07812499999999999","0.03125","0.03125","0.03125","0.2479158968468179","0.2479158968468179","0.24791589684681792","0.1041666666666667","0.1041666666666667","0.1041666666666667"
"1344","0.49999999999999994","0.5","0.2708333333333333","0.041666666666666664","0.18565259971509973","0.10416666666666664","0.10416666666666664","0.10416666666666664","0.49999999999999994","0.5","0.5","0.5","0.5","0.5","0.09375","0.29191468253968245","0.2708333333333333","0.2708333333333333","0.27083333333333337","0.0625","0.041666666666666664","0.041666666666666664","0.041666666666666664","0.1856525997150997","0.1856525997150997","0.18565259971509973","0.10416666666666664","0.10416666666666664","0.10416666666666664"
"1392","0.5","0.5","0.12500000000000003","0.041666666666666664","0.1850627670940171","0.0","0.0","0.0","0.49999999999999994","0.5","0.5","0.5","0.5","0.5","0.04687499999999999","0.2482638888888889","0.12500000000000003","0.12500000000000003","0.12500000000000003","0.09374999999999999","0.041666666666666664","0.041666666666666664","0.041666666666666664","0.1850627670940171","0.1850627670940171","0.1850627670940171","0.0","0.0","0.0"
"1440","0.5","0.5","0.0625","0.0","0.11467172873422873","0.020833333333333356","0.020833333333333356","0.020833333333333356","0.49999999999999994","0.5","0.49999999999999994","0.5","0.5","0.5","0.010416666666666666","0.13020833333333334","0.0625","0.0625","0.0625","0.026041666666666664","0.0","0.0","0.0","0.11467172873422873","0.11467172873422873","0.11467172873422873","0.020833333333333356","0.020833333333333356","0.020833333333333356"
"1488","0.5000000000000001","0.5","0.08333333333333334","0.0","0.1535300925925926","0.08333333333333329","0.08333333333333329","0.08333333333333329","0.49999999999999994","0.5","0.5","0.5","0.5","0.5","0.0","0.12951388888888887","0.08333333333333334","0.08333333333333334","0.08333333333333334","0.010416666666666666","0.0","0.0","0.0","0.1535300925925926","0.1535300925925926","0.1535300925925926","0.08333333333333329","0.08333333333333329","0.08333333333333329"
"1536","0.5","0.5","0.31249999999999994","0.03219696969696969","0.384375","0.27083333333333337","0.27083333333333337","0.27083333333333337","0.49999999999999994","0.5","0.5","0.5","0.5","0.5","0.10416666666666667","0.38402777777777775","0.3125","0.3125","0.31249999999999994","0.13020833333333334","0.03219696969696969","0.03219696969696969","0.03219696969696969","0.384375","0.384375","0.384375","0.27083333333333337","0.27083333333333337","0.27083333333333337"
"1584","0.4999999999999998","0.5","0.18750000000000006","0.11335227272727273","0.30971817534317536","0.14583333333333334","0.14583333333333334","0.14583333333333334","0.49999999999999994","0.5","0.49999999999999994","0.5","0.5","0.5","0.15104166666666666","0.2991319444444444","0.18750000000000003","0.18750000000000003","0.18750000000000006","0.16015624999999997","0.11335227272727273","0.11335227272727273","0.11335227272727273","0.30971817534317536","0.30971817534317536","0.30971817534317536","0.14583333333333334","0.14583333333333334","0.14583333333333334"
"1632","0.4999999999999999","0.5","0.33333333333333337","0.043402777777777776","0.2767664627039627","0.33333333333333337","0.33333333333333337","0.33333333333333337","0.49999999999999994","0.49999999999999994","0.49999999999999994","0.5","0.5","0.5","0.14270833333333335","0.2638888888888889","0.33333333333333337","0.33333333333333337","0.33333333333333337","0.09410511363636365","0.043402777777777776","0.043402777777777776","0.043402777777777776","0.27676646270396266","0.27676646270396266","0.2767664627039627","0.33333333333333337","0.33333333333333337","0.33333333333333337"
"1680","0.49999999999999994","0.5","0.25","0.24270833333333333","0.48414606227106227","0.25","0.25","0.25","0.49999999999999994","0.49999999999999994","0.4999999999999999","0.5","0.5","0.5","0.2404761904761905","0.390625","0.25","0.25","0.25","0.3645991161616161","0.24270833333333333","0.24270833333333333","0.24270833333333333","0.48414606227106227","0.48414606227106227","0.48414606227106227","0.25","0.25","0.25"
"1728","0.4999999999999999","0.5","0.16666666666666669","0.09062500000000002","0.15890216973886329","0.16666666666666666","0.16666666666666666","0.16666666666666666","0.49999999999999994","0.5","0.49999999999999994","0.5","0.5","0.5","0.1556630291005291","0.1837797619047619","0.16666666666666669","0.16666666666666669","0.16666666666666669","0.16026545698924732","0.09062500000000002","0.09062500000000002","0.09062500000000002","0.15890216973886329","0.15890216973886329","0.15890216973886329","0.16666666666666666","0.16666666666666666","0.16666666666666666"
"1776","0.4999999999999999","0.5","0.3333333333333333","0.32751736111111107","0.2950628840245776","0.3333333333333333","0.3333333333333333","0.3333333333333333","0.49999999999999994","0.5","0.49999999999999994","0.5","0.5","0.5","0.3527199074074074","0.2961309523809524","0.33333333333333337","0.33333333333333337","0.3333333333333333","0.3166402649769585","0.32751736111111107","0.32751736111111107","0.32751736111111107","0.2950628840245776","0.2950628840245776","0.2950628840245776","0.3333333333333333","0.3333333333333333","0.3333333333333333"
"1824","0.49999999999999994","0.5","0.10416666666666664","0.07702020202020202","0.09659139924085577","0.062499999999999986","0.062499999999999986","0.062499999999999986","0.49999999999999994","0.5","0.5","0.5","0.5","0.5","0.18637566137566136","0.11521164021164022","0.10416666666666666","0.10416666666666666","0.10416666666666664","0.15178571428571427","0.07702020202020202","0.07702020202020202","0.07702020202020202","0.09659139924085577","0.09659139924085577","0.09659139924085577","0.062499999999999986","0.062499999999999986","0.062499999999999986"
"1872","0.4999999999999999","0.5","0.3333333333333333","0.1759370015948963","0.36183574879227054","0.12499999999999999","0.12499999999999999","0.12499999999999999","0.49999999999999994","0.5","0.5","0.5","0.5","0.5","0.2574404761904762","0.4934027777777778","0.33333333333333337","0.33333333333333337","0.33333333333333337","0.310639880952381","0.1759370015948963","0.1759370015948963","0.1759370015948963","0.3618357487922706","0.3618357487922706","0.36183574879227054","0.12499999999999999","0.12499999999999999","0.12499999999999999"
"1920","0.4999999999999999","0.5","0.22916666666666669","0.15378289473684212","0.16718073593073596","0.0625","0.0625","0.0625","0.49999999999999994","0.5","0.49999999999999994","0.5","0.5","0.5","0.19241898148148148","0.2138888888888889","0.22916666666666669","0.22916666666666669","0.22916666666666666","0.11822916666666666","0.15378289473684212","0.15378289473684212","0.15378289473684212","0.16718073593073596","0.16718073593073596","0.16718073593073596","0.0625","0.0625","0.0625"
"1968","0.5000000000000001","0.5","0.33333333333333337","0.09045251623376623","0.2830030212842713","0.3333333333333333","0.3333333333333333","0.3333333333333333","0.49999999999999994","0.5","0.5","0.5","0.5","0.5","0.34201388888888895","0.3368055555555555","0.3333333333333333","0.3333333333333333","0.3333333333333333","0.296875","0.09045251623376623","0.09045251623376623","0.09045251623376623","0.2830030212842713","0.2830030212842713","0.2830030212842713","0.3333333333333333","0.3333333333333333","0.3333333333333333"
"2016","0.5","0.5","0.375","0.39516019934366714","0.35754419191919196","0.29166666666666663","0.29166666666666663","0.29166666666666663","0.49999999999999994","0.5","0.5000000000000001","0.5","0.5","0.5","0.44024884259259256","0.43080357142857145","0.375","0.375","0.37500000000000006","0.4127299783549784","0.39516019934366714","0.39516019934366714","0.39516019934366714","0.35754419191919196","0.35754419191919196","0.357544191919192","0.29166666666666663","0.29166666666666663","0.29166666666666663"
"2064","0.4999999999999999","0.5","0.20833333333333337","0.30535954301075274","0.20807291666666666","0.20833333333333334","0.20833333333333334","0.20833333333333334","0.49999999999999994","0.5","0.5","0.5","0.5","0.5","0.45217013888888885","0.22916666666666669","0.20833333333333337","0.20833333333333337","0.20833333333333334","0.44886363636363646","0.30535954301075274","0.30535954301075274","0.30535954301075274","0.20807291666666666","0.20807291666666666","0.20807291666666666","0.20833333333333334","0.20833333333333334","0.20833333333333334"
"2112","0.4999999999999999","0.5","0.35416666666666674","0.34496527777777775","0.2763888888888889","0.27083333333333337","0.27083333333333337","0.27083333333333337","0.49999999999999994","0.49999999999999994","0.5","0.5","0.5","0.5","0.3489583333333333","0.41145833333333337","0.3541666666666667","0.3541666666666667","0.3541666666666667","0.31770833333333337","0.34496527777777775","0.34496527777777775","0.34496527777777775","0.2763888888888889","0.2763888888888889","0.2763888888888889","0.27083333333333337","0.27083333333333337","0.27083333333333337"
"2160","0.5","0.5","0.3541666666666667","0.20625000000000002","0.10416666666666666","0.10416666666666666","0.10416666666666666","0.10416666666666666","0.49999999999999994","0.49999999999999994","0.49999999999999994","0.5","0.5","0.5","0.21875000000000003","0.4166666666666667","0.35416666666666674","0.35416666666666674","0.3541666666666667","0.2140151515151515","0.20625000000000002","0.20625000000000002","0.20625000000000002","0.10416666666666666","0.10416666666666666","0.10416666666666666","0.10416666666666666","0.10416666666666666","0.10416666666666666"
"2208","0.4999999999999999","0.5","0.5208333333333334","0.03680555555555556","0.5842859686609687","0.5208333333333333","0.5208333333333333","0.5208333333333333","0.49999999999999994","0.5","0.5","0.5","0.5","0.5","0.31250000000000006","0.5819444444444445","0.5208333333333334","0.5208333333333334","0.5208333333333334","0.35590277777777773","0.03680555555555556","0.03680555555555556","0.03680555555555556","0.5842859686609687","0.5842859686609687","0.5842859686609687","0.5208333333333333","0.5208333333333333","0.5208333333333333"
"2256","0.4999999999999998","0.5","0.39583333333333337","0.10590277777777776","0.31438873626373626","0.22916666666666663","0.22916666666666663","0.22916666666666663","0.49999999999999994","0.5","0.49999999999999994","0.5","0.5","0.5","0.1371527777777778","0.4149305555555556","0.3958333333333333","0.3958333333333333","0.39583333333333337","0.21744791666666666","0.10590277777777776","0.10590277777777776","0.10590277777777776","0.31438873626373626","0.31438873626373626","0.31438873626373626","0.22916666666666663","0.22916666666666663","0.22916666666666663"
"2304","0.49999999999999983","0.5","0.2916666666666667","0.0","0.3711608414733415","0.29166666666666663","0.29166666666666663","0.29166666666666663","0.49999999999999994","0.5","0.49999999999999994","0.5","0.5","0.5","0.140625","0.4142361111111111","0.2916666666666667","0.2916666666666667","0.2916666666666667","0.21354166666666666","0.0","0.0","0.0","0.3711608414733415","0.3711608414733415","0.3711608414733415","0.29166666666666663","0.29166666666666663","0.29166666666666663"
"2352","0.49999999999999983","0.5","0.5416666666666666","0.0","0.530499910968661","0.5416666666666667","0.5416666666666667","0.5416666666666667","0.49999999999999994","0.5","0.5","0.5","0.5","0.5","0.2552083333333333","0.5789062500000001","0.5416666666666667","0.5416666666666667","0.5416666666666666","0.041666666666666664","0.0","0.0","0.0","0.530499910968661","0.530499910968661","0.5304999109686609","0.5416666666666667","0.5416666666666667","0.5416666666666667"
"2400","0.49999999999999994","0.5","0.47916666666666674","0.640357905982906","0.5082343514328809","0.47916666666666663","0.47916666666666663","0.47916666666666663","0.49999999999999994","0.5","0.5","0.5","0.5","0.5","0.6184689153439153","0.49678819444444444","0.47916666666666674","0.47916666666666674","0.4791666666666667","0.650438596491228","0.640357905982906","0.640357905982906","0.640357905982906","0.5082343514328809","0.5082343514328809","0.5082343514328809","0.47916666666666663","0.47916666666666663","0.47916666666666663"
"2448","0.49999999999999994","0.5","0.22916666666666669","0.10592862558588366","0.13648154337492574","0.020833333333333315","0.020833333333333315","0.020833333333333315","0.49999999999999994","0.5000000000000001","0.5","0.5","0.5","0.5","0.36760085978835977","0.27762896825396827","0.22916666666666669","0.22916666666666669","0.22916666666666669","0.23018483709273183","0.10592862558588366","0.10592862558588366","0.10592862558588366","0.13648154337492574","0.13648154337492574","0.1364815433749257","0.020833333333333315","0.020833333333333315","0.020833333333333315"
"2496","0.49999999999999983","0.5","0.35416666666666663","0.2399193548387097","0.15925523618538323","0.0625","0.0625","0.0625","0.49999999999999994","0.5000000000000001","0.49999999999999994","0.5","0.5","0.5","0.3346064814814815","0.38095238095238093","0.3541666666666667","0.3541666666666667","0.3541666666666667","0.3127976190476191","0.2399193548387097","0.2399193548387097","0.2399193548387097","0.15925523618538323","0.15925523618538323","0.15925523618538323","0.0625","0.0625","0.0625"
"2544","0.4999999999999999","0.5","0.20833333333333334","0.0712719298245614","0.3523481267507003","0.16666666666666669","0.16666666666666669","0.16666666666666669","0.49999999999999994","0.5","0.5","0.5","0.5","0.5","0.1171875","0.38784722222222223","0.20833333333333334","0.20833333333333334","0.20833333333333337","0.22031250000000002","0.0712719298245614","0.0712719298245614","0.0712719298245614","0.3523481267507003","0.3523481267507003","0.3523481267507003","0.16666666666666669","0.16666666666666669","0.16666666666666669"
"2592","0.5000000000000001","0.5","0.20833333333333331","0.18001525553012965","0.13964342948717948","0.16666666666666669","0.16666666666666669","0.16666666666666669","0.49999999999999994","0.5","0.49999999999999994","0.5","0.5","0.5","0.2068452380952381","0.2845486111111111","0.20833333333333331","0.20833333333333331","0.20833333333333331","0.22413194444444445","0.18001525553012965","0.18001525553012965","0.18001525553012965","0.13964342948717948","0.13964342948717948","0.13964342948717948","0.16666666666666669","0.16666666666666669","0.16666666666666669"
"2640","0.49999999999999994","0.5","0.14583333333333334","0.03422214673913043","0.2117569062881563","0.14583333333333334","0.14583333333333334","0.14583333333333334","0.49999999999999994","0.5","0.49999999999999994","0.5","0.5","0.5","0.1773809523809524","0.29861111111111105","0.14583333333333334","0.14583333333333334","0.14583333333333334","0.29805871212121215","0.03422214673913043","0.03422214673913043","0.03422214673913043","0.2117569062881563","0.2117569062881563","0.2117569062881563","0.14583333333333334","0.14583333333333334","0.14583333333333334"
"2688","0.4999999999999998","0.5","0.43750000000000006","0.21459334935897434","0.36727430555555557","0.35416666666666663","0.35416666666666663","0.35416666666666663","0.49999999999999994","0.5","0.5","0.5","0.5","0.5","0.38050595238095236","0.4221230158730158","0.43750000000000006","0.43750000000000006","0.43750000000000006","0.20718700159489634","0.21459334935897434","0.21459334935897434","0.21459334935897434","0.36727430555555557","0.36727430555555557","0.3672743055555555","0.35416666666666663","0.35416666666666663","0.35416666666666663"
"2736","0.4999999999999999","0.5","0.5416666666666667","0.31638286282682837","0.5202524038461538","0.5416666666666666","0.5416666666666666","0.5416666666666666","0.49999999999999994","0.5","0.5","0.5","0.5","0.5","0.49148478835978837","0.5313657407407408","0.5416666666666666","0.5416666666666666","0.5416666666666666","0.37334720072239425","0.31638286282682837","0.31638286282682837","0.31638286282682837","0.5202524038461538","0.5202524038461538","0.5202524038461538","0.5416666666666666","0.5416666666666666","0.5416666666666666"
"2784","0.4999999999999999","0.5","0.4166666666666667","0.26680213464696223","0.2977430555555555","0.29166666666666663","0.29166666666666663","0.29166666666666663","0.49999999999999994","0.5","0.49999999999999994","0.5","0.5","0.5","0.4050595238095238","0.4211516203703704","0.41666666666666663","0.41666666666666663","0.4166666666666667","0.38888888888888895","0.26680213464696223","0.26680213464696223","0.26680213464696223","0.2977430555555556","0.2977430555555556","0.2977430555555555","0.29166666666666663","0.29166666666666663","0.29166666666666663"
"2832","0.4999999999999999","0.5","0.375","0.04583333333333333","0.10072989510489506","0.04166666666666666","0.04166666666666666","0.04166666666666666","0.49999999999999994","0.5","0.5","0.5","0.5","0.5","0.2724950396825397","0.4304687499999999","0.375","0.375","0.375","0.12009548611111111","0.04583333333333333","0.04583333333333333","0.04583333333333333","0.10072989510489508","0.10072989510489508","0.10072989510489506","0.04166666666666666","0.04166666666666666","0.04166666666666666"
"2880","0.4999999999999999","0.5","0.5","0.3104166666666667","0.3659090909090909","0.5","0.5","0.5","0.49999999999999994","0.5","0.5","0.5","0.5","0.5","0.4177083333333333","0.39374999999999993","0.5","0.5","0.5","0.346875","0.3104166666666667","0.3104166666666667","0.3104166666666667","0.3659090909090909","0.3659090909090909","0.3659090909090909","0.5","0.5","0.5"
