"points","all_attributes","day_period_nswprice_nswdemand","day_period_nswprice_vicprice","day_period_nswprice_vicdemand","day_period_nswprice_transfer","day_period_nswdemand_vicprice","day_period_nswdemand_vicdemand","day_period_nswdemand_transfer","day_period_vicprice_vicdemand","day_period_vicprice_transfer","day_period_vicdemand_transfer","day_nswprice_nswdemand_vicprice","day_nswprice_nswdemand_vicdemand","day_nswprice_nswdemand_transfer","day_nswprice_vicprice_vicdemand","day_nswprice_vicprice_transfer","day_nswprice_vicdemand_transfer","day_nswdemand_vicprice_vicdemand","day_nswdemand_vicprice_transfer","day_nswdemand_vicdemand_transfer","day_vicprice_vicdemand_transfer","period_nswprice_nswdemand_vicprice","period_nswprice_nswdemand_vicdemand","period_nswprice_nswdemand_transfer","period_nswprice_vicprice_vicdemand","period_nswprice_vicprice_transfer","period_nswprice_vicdemand_transfer","period_nswdemand_vicprice_vicdemand","period_nswdemand_vicprice_transfer","period_nswdemand_vicdemand_transfer","period_vicprice_vicdemand_transfer","nswprice_nswdemand_vicprice_vicdemand","nswprice_nswdemand_vicprice_transfer","nswprice_nswdemand_vicdemand_transfer","nswprice_vicprice_vicdemand_transfer","nswdemand_vicprice_vicdemand_transfer"
"4704","0.8439000750020279","0.843900075002028","0.7706347233741708","0.7706347233741708","0.7706347233741706","0.5734225247041889","0.5734225247041891","0.5734225247041891","0.40213041695306034","0.4021304169530604","0.4021304169530604","0.752045799968962","0.752045799968962","0.7520457999689619","0.6368405566215076","0.6368405566215076","0.6368405566215076","0.40618050051951055","0.4061805005195105","0.4061805005195105","0.2567477680590742","0.5350431515138864","0.5350431515138864","0.5350431515138864","0.4492815866362264","0.44928158663622647","0.4492815866362265","0.2908028506956134","0.2908028506956134","0.2908028506956134","0.17081222233848226","0.4103984689503989","0.410398468950399","0.410398468950399","0.3463555240917686","0.17626662291865353"
"5040","0.8255042160308368","0.8255042160308368","0.745407170553165","0.745407170553165","0.745407170553165","0.6049801820412458","0.6049801820412462","0.6049801820412462","0.3530463664961866","0.3530463664961866","0.3530463664961866","0.7237264505159565","0.7237264505159564","0.7237264505159565","0.6057665050042603","0.6057665050042603","0.6057665050042602","0.43888287465089354","0.4388828746508935","0.43888287465089354","0.1529616799128411","0.5470180232341195","0.5470180232341195","0.5470180232341196","0.42647228541737264","0.4264722854173727","0.4264722854173727","0.3419269239434176","0.3419269239434175","0.34192692394341745","0.17613537612833624","0.46166526010392994","0.46166526010392994","0.46166526010392994","0.3794336611940827","0.19322395758390254"
"5376","0.8932114840464498","0.8932114840464498","0.8458575140549369","0.8458575140549369","0.8458575140549365","0.5416852093604443","0.5416852093604444","0.5416852093604443","0.37071842300858676","0.3707184230085867","0.3707184230085867","0.8427496837541688","0.8427496837541688","0.8427496837541687","0.7707097072609461","0.7707097072609461","0.7707097072609461","0.41902920151095957","0.41902920151095957","0.4190292015109596","0.3114728088457154","0.5950044988175023","0.5950044988175021","0.5950044988175021","0.3432816823702741","0.3432816823702741","0.3432816823702741","0.26003329712054707","0.260033297120547","0.26003329712054696","0.1116267511769776","0.4620745626198681","0.4620745626198682","0.4620745626198682","0.30433258848477224","0.17967809919908034"
"5712","0.8761732830525513","0.8761732830525513","0.8261599995244455","0.8261599995244455","0.8261599995244454","0.5381140087950217","0.5381140087950216","0.5381140087950216","0.37498073774108676","0.37498073774108687","0.37498073774108687","0.8046486861196048","0.8046486861196048","0.8046486861196049","0.7193110490146183","0.7193110490146182","0.7193110490146184","0.37445339767956654","0.37445339767956654","0.37445339767956654","0.24378246290786257","0.6414160743950736","0.6414160743950736","0.6414160743950736","0.5014534145983458","0.5014534145983459","0.5014534145983458","0.26733134606265707","0.26733134606265707","0.26733134606265707","0.16898133858638567","0.5458422328398993","0.5458422328398994","0.5458422328398993","0.40564373897707223","0.12834940388738675"
"6048","0.5793729885355605","0.5793729885355605","0.4126028767234083","0.4126028767234083","0.41260287672340834","0.42974711373113417","0.42974711373113417","0.4297471137311343","0.22467045943831251","0.22467045943831251","0.2246704594383125","0.4269210951941822","0.42692109519418214","0.4269210951941822","0.27047115727735993","0.2704711572773599","0.27047115727735993","0.2719111519071413","0.2719111519071413","0.2719111519071413","0.1298960295737665","0.39338566885052983","0.39338566885052983","0.3933856688505297","0.22566283713720603","0.22566283713720597","0.22566283713720597","0.2749519780895364","0.2749519780895364","0.2749519780895364","0.12431639539890368","0.2744168441073013","0.2744168441073013","0.2744168441073014","0.1735871885722198","0.15900944037489606"
"6384","0.7795041549397483","0.7795041549397481","0.6822832563107059","0.6822832563107059","0.6822832563107059","0.49613440413537646","0.49613440413537635","0.49613440413537635","0.31094706135725514","0.31094706135725514","0.3109470613572552","0.644313096771431","0.6443130967714311","0.6443130967714308","0.5821115139732256","0.5821115139732257","0.5821115139732258","0.3097339444765372","0.3097339444765371","0.3097339444765371","0.24751786221066138","0.5760081092064431","0.576008109206443","0.5760081092064432","0.5035297098972957","0.5035297098972957","0.5035297098972957","0.3151349830645378","0.3151349830645378","0.3151349830645378","0.08270498458427933","0.4988771912405793","0.4988771912405793","0.4988771912405794","0.49189841325550465","0.1404131545384016"
"6720","0.564776141368689","0.5647761413686891","0.4740742463494799","0.4740742463494798","0.4740742463494798","0.4061739493052273","0.4061739493052273","0.4061739493052274","0.33364258680901393","0.33364258680901393","0.33364258680901393","0.4221402483475323","0.42214024834753233","0.4221402483475323","0.3528379715672192","0.3528379715672193","0.35283797156721924","0.2979785122595887","0.2979785122595887","0.2979785122595887","0.2665174071608342","0.339173408467703","0.33917340846770305","0.33917340846770305","0.1675589035826805","0.16755890358268047","0.1675589035826805","0.1616854421351715","0.1616854421351715","0.1616854421351715","0.03342410660486016","0.22968384067400835","0.22968384067400835","0.22968384067400838","0.12588391415042027","0.0769791094295195"
"7056","0.6236353618225603","0.6236353618225603","0.4927571129346501","0.49275711293464997","0.49275711293464997","0.5354712426050794","0.5354712426050794","0.5354712426050794","0.3755543759564594","0.37555437595645935","0.37555437595645935","0.5171410303798493","0.5171410303798493","0.5171410303798495","0.353705948473919","0.35370594847391906","0.353705948473919","0.44096280563993234","0.4409628056399323","0.44096280563993234","0.27205152428302043","0.3641460806097748","0.3641460806097748","0.3641460806097748","0.23862657296831571","0.23862657296831571","0.23862657296831571","0.2581041848589082","0.2581041848589082","0.2581041848589082","0.12971932683434587","0.24277050931878302","0.24277050931878302","0.24277050931878302","0.12568316218467268","0.18774518791653894"
"7392","0.6327602395304526","0.6327602395304526","0.47923533139193175","0.4792353313919317","0.47923533139193175","0.5279139776367078","0.5279139776367076","0.5279139776367077","0.33271826150250156","0.3327182615025015","0.3327182615025015","0.5151374662811022","0.5151374662811022","0.5151374662811022","0.33591541374810385","0.33591541374810385","0.33591541374810385","0.42576194751315943","0.4257619475131594","0.42576194751315943","0.22816294476506793","0.3308978877394332","0.3308978877394331","0.3308978877394331","0.19799160331354532","0.19799160331354532","0.19799160331354532","0.19246955856147124","0.19246955856147124","0.19246955856147124","0.06080509359440027","0.2608828107570378","0.2608828107570378","0.2608828107570378","0.15650562986512806","0.10605793269691421"
"7728","0.7660067890366042","0.7660067890366042","0.6827002578577328","0.6827002578577328","0.6827002578577327","0.4704057847149955","0.4704057847149953","0.4704057847149953","0.30880052898879884","0.3088005289887989","0.30880052898879884","0.6557119497244077","0.6557119497244078","0.6557119497244078","0.5701001819825309","0.5701001819825309","0.5701001819825309","0.28380211277397727","0.28380211277397727","0.28380211277397727","0.167795013749661","0.6030459777677721","0.6030459777677722","0.6030459777677722","0.5605361843533736","0.5605361843533736","0.5605361843533736","0.19440492672050622","0.19440492672050624","0.19440492672050624","0.09518692909125442","0.5649562849905796","0.5649562849905796","0.5649562849905795","0.5195854730901623","0.12868862742357984"
"8064","0.5259699239432085","0.5259699239432084","0.424332732797585","0.424332732797585","0.4243327327975851","0.3804438655602479","0.38044386556024806","0.3804438655602479","0.2530145955594567","0.2530145955594568","0.2530145955594567","0.4050134878814825","0.40501348788148234","0.4050134878814826","0.24899711216715095","0.24899711216715092","0.24899711216715092","0.2497576982306633","0.24975769823066335","0.2497576982306633","0.08955689170295758","0.28722731479161134","0.28722731479161134","0.28722731479161134","0.18797740311994948","0.18797740311994945","0.18797740311994945","0.17407963545600813","0.17407963545600813","0.17407963545600813","0.09228489510220952","0.183590674374425","0.183590674374425","0.183590674374425","0.16030144425833612","0.11915401972225724"
"8400","0.46982476358182046","0.4698247635818204","0.37612180824422015","0.37612180824422026","0.3761218082442202","0.30454379417639466","0.30454379417639466","0.3045437941763947","0.18099406464450343","0.18099406464450343","0.18099406464450346","0.35050567145241945","0.35050567145241934","0.3505056714524195","0.24494916818110404","0.24494916818110404","0.24494916818110404","0.16763595432783074","0.16763595432783074","0.1676359543278307","0.056883030902050755","0.30419796597348026","0.30419796597348026","0.30419796597348026","0.21676072956982775","0.21676072956982773","0.21676072956982773","0.16092223392785954","0.16092223392785954","0.1609222339278595","0.06649504502131266","0.1898611127162967","0.1898611127162967","0.1898611127162967","0.12501310775489588","0.05745508322274605"
"8736","0.6070245885127116","0.6070245885127117","0.5303295526152394","0.5303295526152394","0.5303295526152394","0.4367734965635522","0.43677349656355224","0.4367734965635522","0.3377509537977937","0.33775095379779363","0.33775095379779374","0.5309967719577211","0.5309967719577211","0.5309967719577211","0.45469872220505786","0.4546987222050578","0.45469872220505786","0.3526758209501358","0.3526758209501357","0.35267582095013583","0.26598676408231264","0.3105574157436632","0.31055741574366313","0.31055741574366325","0.16525926777215236","0.16525926777215239","0.16525926777215239","0.21859622836893922","0.21859622836893922","0.21859622836893922","0.08018690528013271","0.18580519463527076","0.18580519463527076","0.1858051946352708","0.08370020970775643","0.1207309469990385"
"9072","0.7240428871385866","0.7240428871385867","0.5521470074719916","0.5521470074719916","0.5521470074719917","0.5906776695091529","0.5906776695091531","0.5906776695091529","0.40232751997619776","0.4023275199761977","0.40232751997619765","0.6144623422183918","0.6144623422183921","0.6144623422183919","0.41091642380831406","0.41091642380831395","0.41091642380831406","0.4556724522142974","0.4556724522142974","0.4556724522142973","0.23567100620876458","0.44654141321094043","0.44654141321094043","0.44654141321094043","0.29763200761607944","0.2976320076160795","0.2976320076160795","0.23354090334415128","0.23354090334415126","0.23354090334415128","0.07260911570563591","0.38046383436831666","0.38046383436831666","0.38046383436831666","0.2520717608898203","0.15281920982960479"
"9408","0.6282121081722063","0.6282121081722063","0.4824774801001437","0.4824774801001437","0.48247748010014363","0.48345809341272666","0.4834580934127266","0.4834580934127265","0.27689251745848753","0.27689251745848753","0.27689251745848753","0.5159949369907144","0.5159949369907144","0.5159949369907145","0.36273746783450644","0.36273746783450644","0.36273746783450644","0.35057981813734457","0.35057981813734457","0.3505798181373445","0.17413586122091088","0.36219534311598367","0.36219534311598367","0.36219534311598367","0.22139593915074043","0.22139593915074043","0.2213959391507404","0.24634240185341477","0.24634240185341474","0.24634240185341483","0.11156051877991555","0.24044259253735223","0.24044259253735223","0.24044259253735228","0.15692778896826534","0.12646714497634526"
"9744","0.6951706552252055","0.6951706552252055","0.5800962842260968","0.5800962842260966","0.5800962842260966","0.5019405987681833","0.5019405987681832","0.5019405987681831","0.33716600271190283","0.3371660027119029","0.3371660027119028","0.587679554770008","0.5876795547700078","0.5876795547700079","0.46832481737140874","0.46832481737140874","0.4683248173714087","0.38310926090988484","0.38310926090988484","0.38310926090988484","0.27539925327011433","0.5195355113806883","0.5195355113806883","0.5195355113806883","0.2601913175874907","0.26019131758749064","0.26019131758749064","0.34104021908678395","0.34104021908678395","0.34104021908678384","0.15054460327964297","0.35641970025389624","0.3564197002538962","0.3564197002538962","0.17758071910816697","0.19800553433188675"
"10080","0.6866766760365481","0.686676676036548","0.542497172581476","0.542497172581476","0.542497172581476","0.45756859672904876","0.4575685967290487","0.4575685967290489","0.21233157098849903","0.21233157098849906","0.21233157098849909","0.6265969476926817","0.6265969476926817","0.6265969476926816","0.4824375858581652","0.4824375858581653","0.4824375858581652","0.41904800065583564","0.4190480006558357","0.4190480006558356","0.16521184142157108","0.3990016343550592","0.399001634355059","0.3990016343550591","0.2854520769439741","0.2854520769439741","0.2854520769439741","0.19702625581296865","0.19702625581296868","0.19702625581296868","0.07883967078497074","0.29096242270002515","0.29096242270002515","0.29096242270002515","0.2733772323307144","0.1316900672066585"
"10416","0.647017524211364","0.647017524211364","0.5343907076028205","0.5343907076028205","0.5343907076028206","0.4560352062285734","0.45603520622857335","0.4560352062285732","0.3242158988309708","0.3242158988309708","0.32421589883097074","0.5388739185018699","0.53887391850187","0.53887391850187","0.39784696889197074","0.3978469688919707","0.3978469688919707","0.34063776776461097","0.34063776776461097","0.34063776776461097","0.22642279118050376","0.3870861125735292","0.38708611257352926","0.38708611257352943","0.23554140486148684","0.23554140486148684","0.23554140486148684","0.2231573040975123","0.2231573040975123","0.22315730409751233","0.08420482532229187","0.2633865066749033","0.2633865066749034","0.2633865066749033","0.18944138707063754","0.10493500999456397"
"10752","0.5810402679879438","0.5810402679879438","0.5159837264857863","0.5159837264857864","0.5159837264857862","0.45002832101862117","0.45002832101862134","0.4500283210186212","0.3503259738747609","0.35032597387476094","0.35032597387476083","0.4913011309767196","0.4913011309767197","0.49130113097671974","0.3887925407406586","0.38879254074065855","0.38879254074065855","0.3892193220686788","0.3892193220686789","0.3892193220686788","0.26523630954150657","0.36431079772024244","0.3643107977202425","0.36431079772024255","0.146659676857252","0.146659676857252","0.146659676857252","0.2858959249459649","0.2858959249459649","0.28589592494596494","0.08985647499129099","0.3005268542152819","0.3005268542152819","0.30052685421528186","0.10106531434331531","0.24421731186867987"
"11088","0.837833814336771","0.837833814336771","0.639847105020938","0.6398471050209382","0.639847105020938","0.700847928845451","0.7008479288454509","0.700847928845451","0.4059982533983493","0.4059982533983494","0.4059982533983493","0.7544053444956574","0.7544053444956577","0.7544053444956577","0.5240990949055208","0.5240990949055206","0.5240990949055206","0.6317761117825056","0.6317761117825056","0.6317761117825056","0.3417638627357298","0.6071131332967968","0.6071131332967968","0.607113133296797","0.25183485831623614","0.2518348583162362","0.25183485831623614","0.5119997388587543","0.5119997388587543","0.5119997388587542","0.1462596566636688","0.5233431715077335","0.5233431715077335","0.5233431715077335","0.16584511396531856","0.5006793097673852"
"11424","0.7606364931420928","0.7606364931420928","0.6418394310471638","0.6418394310471638","0.6418394310471639","0.621488250034218","0.6214882500342183","0.6214882500342181","0.38236430224049534","0.38236430224049517","0.3823643022404954","0.6360375594774335","0.6360375594774332","0.6360375594774335","0.5176756349241862","0.5176756349241862","0.5176756349241862","0.5177301519095199","0.5177301519095199","0.5177301519095199","0.29177257228289566","0.35806761160925793","0.35806761160925793","0.35806761160925793","0.20706061786402408","0.20706061786402408","0.20706061786402408","0.2534669914815757","0.25346699148157564","0.2534669914815757","0.09049193440128869","0.26107507458415624","0.2610750745841562","0.26107507458415624","0.0999282515270293","0.18442689916041594"
"11760","0.6723977280475624","0.6723977280475625","0.4533686131035325","0.45336861310353244","0.4533686131035325","0.528898582468083","0.528898582468083","0.528898582468083","0.2537861628507324","0.2537861628507324","0.2537861628507324","0.5584861020147516","0.5584861020147516","0.5584861020147516","0.36205558920520775","0.36205558920520764","0.36205558920520764","0.445626275642652","0.445626275642652","0.445626275642652","0.12113138806199564","0.4571690716405301","0.45716907164053006","0.4571690716405301","0.22123827480147668","0.22123827480147668","0.22123827480147668","0.3618074178270695","0.3618074178270695","0.36180741782706943","0.13076052448982914","0.3678663441539558","0.36786634415395575","0.3678663441539558","0.10375211682078944","0.33903865282626444"
"12096","0.7463713891671244","0.7463713891671245","0.617724400108155","0.617724400108155","0.6177244001081552","0.6206767119332985","0.6206767119332983","0.6206767119332983","0.4363563271661136","0.4363563271661136","0.43635632716611356","0.5758975287709148","0.5758975287709149","0.5758975287709152","0.4477071463112816","0.4477071463112815","0.4477071463112815","0.45045448935536136","0.45045448935536136","0.4504544893553615","0.31784864831424475","0.518764730945423","0.5187647309454231","0.5187647309454231","0.27305983862080374","0.2730598386208037","0.27305983862080374","0.4048721274309047","0.40487212743090484","0.40487212743090484","0.12556505625251196","0.2953844044297932","0.29538440442979313","0.2953844044297932","0.16910287044481104","0.2562327342162797"
"12432","0.6997989760622136","0.6997989760622136","0.5544820923958497","0.5544820923958496","0.5544820923958497","0.5271117989737647","0.5271117989737647","0.5271117989737646","0.3130323702933453","0.31303237029334535","0.3130323702933452","0.596507947304056","0.5965079473040561","0.5965079473040561","0.4212437211151936","0.4212437211151935","0.4212437211151936","0.411812144646302","0.4118121446463019","0.411812144646302","0.18737757968857874","0.3899255655199513","0.38992556551995133","0.3899255655199513","0.28255984919150356","0.28255984919150356","0.28255984919150356","0.278657349546354","0.278657349546354","0.278657349546354","0.14875490255245777","0.3082610064402349","0.3082610064402349","0.3082610064402349","0.20622162983414882","0.16512115278551565"
"12768","0.6890983776291547","0.6890983776291546","0.4816485207499376","0.4816485207499376","0.48164852074993736","0.5352427165843628","0.5352427165843627","0.5352427165843631","0.2658912265016624","0.2658912265016624","0.2658912265016624","0.6271723241819179","0.6271723241819178","0.6271723241819178","0.3970452212385668","0.3970452212385668","0.3970452212385668","0.4889453866269552","0.4889453866269553","0.4889453866269552","0.2376807257125319","0.549484363131228","0.5494843631312281","0.549484363131228","0.2830844006724616","0.2830844006724616","0.28308440067246154","0.42390365902914784","0.4239036590291478","0.42390365902914784","0.09251474289957666","0.49750683326274986","0.4975068332627498","0.49750683326274986","0.2173930081940315","0.37798161199608576"
"13104","0.6278642139116434","0.6278642139116433","0.43361560567049057","0.43361560567049057","0.4336156056704906","0.4716720358799428","0.4716720358799426","0.4716720358799429","0.31010905157451374","0.31010905157451374","0.31010905157451374","0.5190954114153266","0.5190954114153266","0.5190954114153266","0.2954621691689968","0.2954621691689968","0.2954621691689968","0.3604955179112718","0.3604955179112719","0.3604955179112718","0.16151094923180787","0.3521619582270765","0.3521619582270765","0.35216195822707663","0.13709941022361072","0.13709941022361072","0.13709941022361075","0.2819916407345453","0.2819916407345453","0.2819916407345453","0.09459881573229031","0.2317614205540932","0.23176142055409324","0.23176142055409324","0.08741525082067134","0.1938195879423494"
