"points","all_attributes","day_period_nswprice_nswdemand","day_period_nswprice_vicprice","day_period_nswprice_vicdemand","day_period_nswprice_transfer","day_period_nswdemand_vicprice","day_period_nswdemand_vicdemand","day_period_nswdemand_transfer","day_period_vicprice_vicdemand","day_period_vicprice_transfer","day_period_vicdemand_transfer","day_nswprice_nswdemand_vicprice","day_nswprice_nswdemand_vicdemand","day_nswprice_nswdemand_transfer","day_nswprice_vicprice_vicdemand","day_nswprice_vicprice_transfer","day_nswprice_vicdemand_transfer","day_nswdemand_vicprice_vicdemand","day_nswdemand_vicprice_transfer","day_nswdemand_vicdemand_transfer","day_vicprice_vicdemand_transfer","period_nswprice_nswdemand_vicprice","period_nswprice_nswdemand_vicdemand","period_nswprice_nswdemand_transfer","period_nswprice_vicprice_vicdemand","period_nswprice_vicprice_transfer","period_nswprice_vicdemand_transfer","period_nswdemand_vicprice_vicdemand","period_nswdemand_vicprice_transfer","period_nswdemand_vicdemand_transfer","period_vicprice_vicdemand_transfer","nswprice_nswdemand_vicprice_vicdemand","nswprice_nswdemand_vicprice_transfer","nswprice_nswdemand_vicdemand_transfer","nswprice_vicprice_vicdemand_transfer","nswdemand_vicprice_vicdemand_transfer"
"3696","0.2968749999999996","0.29687499999999967","0.2473958333333332","0.2473958333333332","0.24739583333333318","0.402850410997732","0.4028504109977321","0.4028504109977321","0.3571428571428571","0.3571428571428571","0.3571428571428571","0.21195818070818062","0.21195818070818062","0.21195818070818065","0.15887151043401043","0.1588715104340104","0.15887151043401043","0.363604218399856","0.3636042183998559","0.363604218399856","0.2976190476190476","0.13027033730158727","0.13027033730158727","0.13027033730158727","0.09381226334674833","0.09381226334674832","0.09381226334674836","0.20009986083773823","0.20009986083773823","0.20009986083773826","0.05952380952380953","0.1239570165187287","0.1239570165187287","0.1239570165187287","0.11761372645112933","0.1921184164468387"
"4032","0.3180272108843531","0.3180272108843531","0.23469033446711998","0.23469033446711998","0.23469033446712004","0.40426764455782266","0.4042676445578228","0.40426764455782266","0.38392857142857134","0.3839285714285714","0.3839285714285714","0.24150068681318673","0.24150068681318673","0.2415006868131867","0.16828703703703699","0.168287037037037","0.168287037037037","0.31181596483205637","0.3118159648320563","0.3118159648320564","0.23511904761904762","0.17133017032570605","0.171330170325706","0.171330170325706","0.09384208273857883","0.09384208273857884","0.09384208273857883","0.24814031927595007","0.24814031927595012","0.24814031927595004","0.2410714285714286","0.07879751059455481","0.07879751059455482","0.07879751059455481","0.06113136324573766","0.10440992373628752"
"4368","0.4132121598639446","0.4132121598639446","0.3749149659863941","0.3749149659863941","0.3749149659863943","0.4195719954648522","0.4195719954648521","0.41957199546485224","0.3571428571428571","0.3571428571428571","0.3571428571428572","0.374101737382987","0.3741017373829871","0.374101737382987","0.33507384645777505","0.33507384645777505","0.335073846457775","0.33171866175523945","0.3317186617552394","0.33171866175523934","0.2380952380952381","0.32294662183055023","0.32294662183055023","0.3229466218305503","0.25321738556646206","0.2532173855664621","0.2532173855664621","0.24347412237439647","0.24347412237439647","0.2434741223743965","0.18452380952380953","0.2521574266252933","0.2521574266252933","0.2521574266252932","0.254761262398946","0.21569862899545406"
"4704","0.4145089285714276","0.4145089285714276","0.38886231575963676","0.38886231575963676","0.38886231575963687","0.45379582388510914","0.45379582388510925","0.4537958238851092","0.4077380952380951","0.4077380952380951","0.4077380952380952","0.35229873672954","0.35229873672954015","0.35229873672954004","0.305509817563389","0.30550981756338896","0.30550981756338896","0.3593500974082463","0.3593500974082463","0.3593500974082462","0.24702380952380953","0.234845164755879","0.234845164755879","0.23484516475587908","0.19818364320750403","0.19818364320750403","0.19818364320750403","0.24295629963811488","0.24295629963811488","0.24295629963811483","0.16964285714285715","0.15496757070177414","0.15496757070177414","0.15496757070177414","0.1727871628574422","0.11297216927488357"
"5040","0.42663690476190386","0.42663690476190386","0.37631920823885084","0.37631920823885084","0.3763192082388507","0.42126677059712725","0.42126677059712747","0.42126677059712725","0.35119047619047616","0.3511904761904761","0.3511904761904763","0.34279859650365974","0.34279859650365974","0.34279859650365985","0.24960317981359212","0.2496031798135921","0.24960317981359212","0.2802311423306696","0.2802311423306696","0.2802311423306696","0.15476190476190477","0.29765802443769185","0.2976580244376918","0.2976580244376918","0.24182641911436553","0.24182641911436553","0.24182641911436553","0.26455301941545123","0.2645530194154513","0.26455301941545134","0.17261904761904764","0.2124497708198859","0.2124497708198859","0.2124497708198859","0.17629353019933805","0.08644333029881962"
"5376","0.4993551587301577","0.4993551587301577","0.511354993386243","0.511354993386243","0.5113549933862432","0.3908045162509444","0.39080451625094453","0.3908045162509445","0.363095238095238","0.3630952380952381","0.363095238095238","0.5017945724940692","0.5017945724940692","0.5017945724940692","0.44033529447132397","0.4403352944713239","0.44033529447132386","0.3312720314725558","0.33127203147255574","0.33127203147255585","0.31547619047619047","0.30735558404904095","0.3073555840490409","0.3073555840490409","0.15621150434658498","0.15621150434658498","0.15621150434658498","0.19900724771730632","0.19900724771730632","0.19900724771730632","0.11309523809523808","0.2547928539898354","0.2547928539898354","0.2547928539898354","0.07979796128629868","0.09870992449187643"
"5712","0.482142857142856","0.482142857142856","0.49083049886621277","0.49083049886621277","0.490830498866213","0.39096336451247127","0.39096336451247127","0.3909633645124713","0.36904761904761896","0.3690476190476189","0.36904761904761907","0.46090400175221585","0.4609040017522158","0.46090400175221585","0.43083031851455095","0.43083031851455095","0.4308303185145509","0.2686401319897975","0.26864013198979747","0.2686401319897974","0.2380952380952381","0.35846674993761435","0.35846674993761424","0.35846674993761435","0.24986566299057614","0.24986566299057617","0.24986566299057614","0.1712930690170971","0.1712930690170971","0.1712930690170971","0.16071428571428573","0.2704749685678263","0.2704749685678263","0.2704749685678263","0.24280611430395918","0.0427963621610026"
"6048","0.30045705782312887","0.3004570578231288","0.24326046390778527","0.24326046390778527","0.2432604639077852","0.3106416524943309","0.3106416524943309","0.31064165249433096","0.22916666666666669","0.22916666666666666","0.22916666666666657","0.23493593460111303","0.23493593460111303","0.23493593460111306","0.18433365180773015","0.18433365180773015","0.18433365180773012","0.22868597199450857","0.22868597199450857","0.22868597199450857","0.15773809523809523","0.17118642581224816","0.17118642581224816","0.17118642581224816","0.11427601021779793","0.11427601021779792","0.11427601021779792","0.179530643468574","0.17953064346857397","0.17953064346857397","0.12797619047619047","0.10329326033344173","0.10329326033344173","0.10329326033344172","0.07493993214458858","0.12374919501732826"
"6384","0.41386054421768625","0.4138605442176863","0.38524659863945526","0.38524659863945526","0.3852465986394555","0.37206927910052884","0.37206927910052884","0.37206927910052895","0.31547619047619047","0.3154761904761904","0.3154761904761904","0.34231891620284466","0.34231891620284455","0.3423189162028446","0.30914735408670074","0.30914735408670074","0.3091473540867008","0.2656393616435735","0.26563936164357355","0.26563936164357355","0.25595238095238093","0.3029721034978319","0.3029721034978319","0.30297210349783177","0.2243296174070274","0.22432961740702745","0.22432961740702745","0.26322416502768375","0.26322416502768375","0.2632241650276838","0.10119047619047622","0.22507961138048344","0.22507961138048346","0.22507961138048346","0.21711396981271405","0.15110014252154552"
"6720","0.26423374905517727","0.26423374905517727","0.22616095049130744","0.22616095049130752","0.2261609504913075","0.3337567318594103","0.33375673185941024","0.33375673185941035","0.3333333333333333","0.3333333333333334","0.33333333333333326","0.17679192597785026","0.17679192597785023","0.17679192597785026","0.14111426086619308","0.1411142608661931","0.14111426086619308","0.2855191498043684","0.2855191498043683","0.28551914980436827","0.2738095238095238","0.136908402210712","0.136908402210712","0.13690840221071202","0.0642352883749039","0.06423528837490389","0.06423528837490389","0.117723088706095","0.11772308870609502","0.11772308870609502","0.07142857142857142","0.0553445350464582","0.055344535046458206","0.055344535046458206","0.024817754150660384","0.07413289405476906"
"7056","0.3551339285714281","0.3551339285714281","0.28108465608465594","0.28108465608465594","0.281084656084656","0.434659037226001","0.43465903722600097","0.43465903722600113","0.36607142857142855","0.3660714285714285","0.3660714285714285","0.2944529611086858","0.29445296110868574","0.29445296110868574","0.23828041977778092","0.2382804197777809","0.2382804197777809","0.4171740634190862","0.4171740634190862","0.4171740634190862","0.324404761904762","0.24179361029613358","0.24179361029613355","0.24179361029613358","0.15854386778994228","0.15854386778994228","0.15854386778994228","0.3115495740822341","0.31154957408223405","0.3115495740822341","0.26488095238095233","0.14277717243007018","0.14277717243007018","0.14277717243007018","0.10797138956173613","0.2867441514405098"
"7392","0.354023171768707","0.35402317176870707","0.28714214852607695","0.28714214852607695","0.28714214852607706","0.4047813917233557","0.40478139172335564","0.40478139172335575","0.3273809523809524","0.3273809523809524","0.3273809523809523","0.3092833026352486","0.30928330263524856","0.30928330263524867","0.23159230345372622","0.2315923034537262","0.23159230345372622","0.3312089529036289","0.3312089529036289","0.33120895290362884","0.23809523809523808","0.19511084042436191","0.19511084042436191","0.19511084042436191","0.14293769493376884","0.14293769493376884","0.14293769493376884","0.15767537783315969","0.15767537783315969","0.15767537783315963","0.09523809523809526","0.158550711434999","0.158550711434999","0.15855071143499902","0.14553040237002504","0.11116995243865875"
"7728","0.42417977607709684","0.42417977607709695","0.3817424886621312","0.3817424886621311","0.38174248866213123","0.35394168083900207","0.3539416808390021","0.3539416808390022","0.30654761904761907","0.30654761904761896","0.30654761904761896","0.36132229239267527","0.36132229239267527","0.3613222923926752","0.35610512145938905","0.3561051214593891","0.3561051214593891","0.22185605395544308","0.22185605395544306","0.22185605395544306","0.1577380952380952","0.3087268288572329","0.30872682885723296","0.30872682885723296","0.27475945934089946","0.2747594593408995","0.2747594593408995","0.16383876129387132","0.16383876129387132","0.16383876129387132","0.11607142857142858","0.2986879547954625","0.2986879547954625","0.29868795479546256","0.27387322721903806","0.11713774438721383"
"8064","0.22440889550264523","0.22440889550264523","0.17232142857142851","0.17232142857142857","0.1723214285714285","0.2758792753212395","0.27587927532123957","0.27587927532123957","0.25297619047619047","0.25297619047619047","0.25297619047619047","0.17446460079367074","0.17446460079367074","0.1744646007936707","0.13545758418460624","0.1354575841846062","0.13545758418460624","0.18035660007019966","0.18035660007019966","0.1803566000701997","0.10416666666666666","0.1050555752552933","0.1050555752552933","0.1050555752552933","0.07696912256121957","0.07696912256121959","0.07696912256121959","0.1228421782927026","0.1228421782927026","0.12284217829270257","0.08630952380952378","0.06515896622090306","0.06515896622090306","0.06515896622090306","0.06484934817856335","0.0860077934300504"
"8400","0.21145124716553265","0.21145124716553265","0.17777069160997733","0.1777706916099773","0.1777706916099773","0.2067076483371126","0.20670764833711255","0.20670764833711258","0.17857142857142855","0.17857142857142855","0.17857142857142855","0.15518065915739787","0.15518065915739787","0.15518065915739784","0.11844297541168693","0.11844297541168693","0.11844297541168693","0.12594408166050103","0.12594408166050103","0.12594408166050103","0.07738095238095238","0.15345376491489904","0.15345376491489904","0.1534537649148991","0.14478206286837947","0.14478206286837944","0.14478206286837947","0.11042966244948466","0.11042966244948467","0.11042966244948467","0.07738095238095238","0.11535330034980912","0.11535330034980912","0.11535330034980912","0.12866426763942293","0.06644624171870886"
"8736","0.3168048469387751","0.3168048469387752","0.2575060232426303","0.25750602324263033","0.2575060232426302","0.3549886621315191","0.3549886621315191","0.35498866213151925","0.3363095238095237","0.3363095238095237","0.3363095238095237","0.26584965227400803","0.26584965227400814","0.26584965227400814","0.20429154672072378","0.20429154672072375","0.20429154672072378","0.3495846242029098","0.3495846242029098","0.34958462420290976","0.31845238095238093","0.15352380087970766","0.15352380087970768","0.1535238008797076","0.10958721677265679","0.10958721677265679","0.10958721677265679","0.20224873149936093","0.20224873149936093","0.2022487314993609","0.13392857142857142","0.07191499583031742","0.07191499583031741","0.07191499583031742","0.04323745308400041","0.14981299936802867"
"9072","0.38407738095238053","0.3840773809523804","0.31236122921390763","0.31236122921390763","0.3123612292139076","0.4163968017762657","0.41639680177626576","0.41639680177626587","0.37797619047619035","0.37797619047619035","0.3779761904761904","0.30337664484985905","0.30337664484985905","0.3033766448498591","0.17806889825921782","0.1780688982592178","0.1780688982592178","0.33629590861431086","0.3362959086143109","0.3362959086143109","0.2767857142857143","0.21994355171887497","0.21994355171887495","0.21994355171887497","0.1132309438593866","0.1132309438593866","0.1132309438593866","0.14210284510498114","0.14210284510498114","0.14210284510498108","0.1220238095238095","0.1204960945670247","0.1204960945670247","0.12049609456702469","0.06953467884545478","0.09967736677269723"
"9408","0.3504771352985635","0.35047713529856334","0.2901395975056689","0.2901395975056689","0.29013959750566887","0.33634259259259247","0.3363425925925923","0.3363425925925924","0.2708333333333333","0.2708333333333333","0.27083333333333337","0.29782022623540466","0.29782022623540466","0.2978202262354047","0.2387652756761643","0.23876527567616426","0.2387652756761643","0.2220835975705866","0.2220835975705866","0.22208359757058663","0.18154761904761904","0.21230447147517212","0.21230447147517212","0.21230447147517212","0.10991014406783431","0.10991014406783431","0.1099101440678343","0.16656029631531166","0.16656029631531172","0.1665602963153117","0.11011904761904764","0.11584951285472012","0.11584951285472012","0.11584951285472012","0.08356004056041111","0.04096509549114981"
"9744","0.36838506235827617","0.3683850623582761","0.3302414021164019","0.3302414021164019","0.330241402116402","0.3434204931972787","0.34342049319727874","0.3434204931972788","0.32142857142857145","0.32142857142857134","0.3214285714285714","0.3048428158656624","0.3048428158656624","0.30484281586566236","0.2529437438719992","0.2529437438719992","0.2529437438719992","0.28191480556592163","0.2819148055659217","0.28191480556592163","0.2857142857142857","0.27291982480100974","0.2729198248010098","0.2729198248010098","0.14778033734357487","0.14778033734357487","0.14778033734357487","0.27419905796384464","0.27419905796384464","0.2741990579638446","0.13095238095238096","0.1824980913420476","0.18249809134204759","0.18249809134204759","0.15480052935531227","0.1791640048383149"
"10080","0.371345899470899","0.37134589947089897","0.26607024754346176","0.26607024754346176","0.2660702475434618","0.30502527399848817","0.3050252739984881","0.3050252739984882","0.20535714285714277","0.2053571428571428","0.20535714285714285","0.3009235442365351","0.3009235442365352","0.3009235442365351","0.24204581519614388","0.2420458151961439","0.24204581519614388","0.26701977693361134","0.26701977693361134","0.26701977693361134","0.16964285714285712","0.16549819489199188","0.1654981948919919","0.16549819489199188","0.1354142236014162","0.1354142236014162","0.1354142236014162","0.15193061775894473","0.15193061775894473","0.15193061775894473","0.07440476190476192","0.15243865305966708","0.15243865305966708","0.15243865305966708","0.15535945099432813","0.11137075555978915"
"10416","0.2934854497354493","0.2934854497354493","0.22341269841269837","0.22341269841269837","0.2234126984126984","0.3325414540816325","0.33254145408163244","0.33254145408163244","0.3273809523809524","0.32738095238095233","0.3273809523809523","0.20580076895585425","0.20580076895585428","0.20580076895585434","0.14986356529415285","0.14986356529415287","0.14986356529415287","0.2806929692898416","0.28069296928984167","0.28069296928984167","0.25595238095238093","0.1630715493996744","0.1630715493996744","0.16307154939967441","0.0857351449265889","0.08573514492658892","0.08573514492658892","0.16874205574529336","0.16874205574529336","0.1687420557452934","0.10714285714285715","0.11269213558448206","0.11269213558448204","0.11269213558448204","0.07047655328015859","0.04802441428936711"
"10752","0.2636160714285712","0.2636160714285712","0.2377444727891156","0.2377444727891156","0.23774447278911556","0.3427845096371881","0.34278450963718793","0.3427845096371881","0.34523809523809523","0.34523809523809523","0.3452380952380952","0.17916988765203046","0.17916988765203046","0.17916988765203049","0.14831015500658357","0.14831015500658357","0.14831015500658357","0.30634977853175416","0.3063497785317542","0.30634977853175416","0.27976190476190477","0.15988529666866128","0.1598852966686613","0.15988529666866133","0.10089618027711743","0.10089618027711741","0.10089618027711744","0.24066648041773062","0.24066648041773062","0.24066648041773064","0.125","0.0984029942216181","0.0984029942216181","0.09840299422161812","0.07147893699199855","0.18454102535858022"
"11088","0.4218395691609971","0.4218395691609971","0.3750118102796672","0.3750118102796671","0.37501181027966723","0.43862670068027165","0.43862670068027165","0.4386267006802718","0.4017857142857143","0.40178571428571414","0.40178571428571425","0.36622063537466826","0.36622063537466854","0.3662206353746684","0.28292015986029734","0.28292015986029734","0.28292015986029734","0.3757369559857743","0.37573695598577433","0.3757369559857742","0.3482142857142857","0.27675142275809833","0.2767514227580984","0.2767514227580984","0.14575713918191324","0.14575713918191324","0.14575713918191327","0.2811803489954082","0.28118034899540817","0.2811803489954082","0.13392857142857142","0.17884690547746776","0.17884690547746776","0.17884690547746776","0.10580277616190559","0.2160054041460634"
"11424","0.38900581065759593","0.38900581065759593","0.3709360827664396","0.3709360827664396","0.3709360827664399","0.4066757605820102","0.4066757605820101","0.40667576058201044","0.3720238095238094","0.37202380952380953","0.37202380952380937","0.2607711192139915","0.2607711192139915","0.2607711192139915","0.26409200758399304","0.264092007583993","0.26409200758399304","0.28813271050968664","0.2881327105096866","0.2881327105096866","0.31845238095238093","0.11131906511550203","0.11131906511550203","0.11131906511550202","0.06964236249839785","0.06964236249839785","0.06964236249839785","0.15046343351517366","0.15046343351517366","0.15046343351517366","0.14583333333333331","0.04082176228829616","0.04082176228829616","0.040821762288296176","0.053540445469745714","0.11271549652084858"
"11760","0.3572296626984123","0.3572296626984123","0.26272380479969765","0.26272380479969765","0.26272380479969765","0.34509873393801926","0.3450987339380195","0.34509873393801954","0.25297619047619047","0.2529761904761905","0.25297619047619047","0.30664883462611925","0.30664883462611925","0.3066488346261192","0.20040738701302835","0.20040738701302835","0.20040738701302838","0.2718205177188177","0.2718205177188177","0.27182051771881777","0.15773809523809523","0.2820386362022133","0.2820386362022133","0.28203863620221337","0.15981744015352017","0.15981744015352017","0.15981744015352017","0.2926237314438164","0.2926237314438165","0.2926237314438164","0.17559523809523808","0.2134604154649532","0.21346041546495317","0.2134604154649532","0.16043264762425316","0.2030763350855273"
"12096","0.4226875472411181","0.4226875472411181","0.4230920493197276","0.4230920493197276","0.4230920493197278","0.4158263652683291","0.4158263652683292","0.41582636526832933","0.4464285714285713","0.44642857142857134","0.4464285714285714","0.353295815476836","0.3532958154768359","0.35329581547683603","0.2870106947660235","0.2870106947660234","0.2870106947660234","0.34710879415218304","0.34710879415218315","0.34710879415218304","0.35119047619047616","0.26389329136127376","0.2638932913612737","0.26389329136127365","0.1213832332315325","0.1213832332315325","0.1213832332315325","0.29803247541747274","0.2980324754174728","0.2980324754174728","0.17261904761904764","0.1801615059129917","0.1801615059129917","0.1801615059129917","0.07918782591640337","0.18507573554589676"
"12432","0.38702817932728606","0.387028179327286","0.3342084750566891","0.3342084750566891","0.33420847505668927","0.3468124055177624","0.34681240551776243","0.34681240551776255","0.30654761904761907","0.3065476190476191","0.30654761904761907","0.3589180163277601","0.35891801632776","0.35891801632776027","0.24795590458776132","0.24795590458776132","0.24795590458776132","0.30021554176865994","0.30021554176866","0.30021554176866005","0.1875","0.24498558672977744","0.2449855867297774","0.2449855867297774","0.2114406822669572","0.21144068226695723","0.21144068226695723","0.19079815522090124","0.19079815522090127","0.1907981552209013","0.14583333333333331","0.19736870787369076","0.19736870787369076","0.19736870787369076","0.11969215441013624","0.11135950248624886"
"12768","0.37671130952380916","0.37671130952380905","0.2630787037037037","0.2630787037037036","0.26307870370370373","0.32929126511715784","0.32929126511715784","0.32929126511715795","0.24404761904761899","0.24404761904761896","0.244047619047619","0.3184618374350517","0.3184618374350516","0.31846183743505163","0.27389617055658944","0.2738961705565894","0.27389617055658944","0.30780965800502347","0.3078096580050234","0.30780965800502347","0.22619047619047616","0.33726212610141165","0.33726212610141176","0.3372621261014118","0.19675089499905862","0.19675089499905862","0.19675089499905862","0.3224726967870424","0.3224726967870424","0.3224726967870423","0.10714285714285715","0.28898577686920696","0.288985776869207","0.28898577686920696","0.18508551238611853","0.3165575079143544"
"13104","0.30557327097505643","0.3055732709750565","0.23206490929705212","0.23206490929705215","0.23206490929705215","0.3376263699924412","0.3376263699924411","0.3376263699924412","0.306547619047619","0.30654761904761907","0.3065476190476191","0.2163340937336473","0.2163340937336473","0.21633409373364731","0.1481499178241785","0.14814991782417847","0.1481499178241785","0.22709233287190983","0.2270923328719098","0.22709233287190983","0.15773809523809523","0.14658185110194036","0.14658185110194036","0.1465818511019404","0.07645888697516001","0.07645888697516001","0.07645888697516001","0.155907447777384","0.155907447777384","0.155907447777384","0.09226190476190477","0.06562330805279512","0.06562330805279512","0.0656233080527951","0.06540846762729216","0.06112552693212546"
