"points","all_attributes","Airline_Flight_AirportFrom","Airline_Flight_AirportTo","Airline_Flight_Time","Airline_Flight_Length","Airline_AirportFrom_AirportTo","Airline_AirportFrom_Time","Airline_AirportFrom_Length","Airline_AirportTo_Time","Airline_AirportTo_Length","Airline_Time_Length","Flight_AirportFrom_AirportTo","Flight_AirportFrom_Time","Flight_AirportFrom_Length","Flight_AirportTo_Time","Flight_AirportTo_Length","Flight_Time_Length","AirportFrom_AirportTo_Time","AirportFrom_AirportTo_Length","AirportFrom_Time_Length","AirportTo_Time_Length"
"205551","0.47865268876484546","0.2244177468011196","0.21458102518160305","0.1614640939681375","0.14305775651757605","0.3196182152032555","0.2892134320424506","0.23915171285776404","0.27682345155955285","0.23449648979039342","0.16577058019021906","0.3490950213251623","0.2510987724712499","0.22005790608944442","0.23383491490774044","0.2123671809070205","0.11576914059994853","0.4047671278240753","0.28674183874447495","0.24707761226127473","0.23862224117076292"
"223517","0.40840281374116105","0.19960278965631587","0.19798018335036807","0.12965659804180174","0.13131421656291742","0.28679945039875016","0.24414711825504393","0.2108160080422093","0.2453951946851032","0.21010476302903286","0.13734924461395476","0.3037852904461507","0.21456271450539458","0.19535064970257265","0.2065452296969887","0.19272749099026426","0.1101688583505892","0.36107598847719424","0.2582923849762561","0.21627599371893036","0.21200239352252928"
"240796","0.37523748532015144","0.17004705063925307","0.1637153819005489","0.09138356459394417","0.07825017147851068","0.2586392890553433","0.2181499564014295","0.17931279875513043","0.2158310663986272","0.17810925784492937","0.10685934687224087","0.2761594258221003","0.1902597459918245","0.16697784697600446","0.18574461467786366","0.16391649282901974","0.06842366037411053","0.33302484471003957","0.2307048757280096","0.18887278849057093","0.1830981884630188"
"258373","0.4305439012130639","0.20587060405202523","0.18903039648388537","0.12028440485130446","0.12234073550646606","0.2886936057233991","0.26144683916560846","0.2198683152028557","0.24375670658963397","0.20474912145978644","0.13845511409985461","0.3025150306878543","0.22771991721213947","0.20608136083967288","0.21081205147403728","0.1861392257962759","0.10895460426100782","0.3691409199629394","0.25990340078781143","0.22689842445560382","0.21000521393925647"
"276642","0.4789766299006869","0.19170469688240332","0.18433222999724946","0.10320393348009821","0.09584368939635016","0.2717257843073519","0.23876791923432364","0.19573980000227717","0.22551492122044026","0.19081458830519757","0.11010837015525875","0.3327211418075841","0.22212474317206912","0.19763793037459362","0.20912385295451605","0.18930031574735778","0.06730697063566213","0.3615791523658432","0.2465003932723189","0.2111560041353134","0.2013123194808205"
"295227","0.5974376422523765","0.24868562857713702","0.23662174674564207","0.15418815986452514","0.14697555006851062","0.3200764517486675","0.27807003309762807","0.22735171725622333","0.2681938133854677","0.21737648704655188","0.12946438101054325","0.4013571398783873","0.2627344359459496","0.2426512389893428","0.2542474698990828","0.2326574830189172","0.10204160345979355","0.4392075074030716","0.28403060910742345","0.24413540015390015","0.230325515859461"
"311213","0.5505903866885823","0.2333076437895041","0.22484206925134567","0.1552161183423828","0.14152706658435513","0.30623696372430803","0.26976942050822295","0.21575837466489128","0.2709879619484838","0.21228670089747204","0.14588129243899703","0.3766628682389806","0.25242173644190824","0.2289515931841486","0.24905120803629868","0.2204141477028517","0.11292025719633214","0.42291833151410074","0.2720220752639021","0.23561335174659404","0.22821772264040507"
"328765","0.4238293721417884","0.1733825295558811","0.17096907168196465","0.09446026100575461","0.07795091730391433","0.271286096354036","0.23043083801577435","0.18636456961344874","0.22659929510314297","0.18652255010503346","0.10680524404715937","0.2994621302633715","0.19897039577880932","0.17566121723906747","0.1982271967855077","0.17460658306921692","0.07082189841871794","0.35587229066442033","0.24228487361536571","0.19770917221356055","0.19932716051440008"
"347094","0.3413957010517514","0.15122327291570306","0.1555754850920159","0.08243168351582228","0.07731261497492888","0.2382053802948366","0.20013029400561796","0.16417589129351853","0.2048017510497868","0.16700529704694267","0.09862722948701903","0.24892623168425107","0.17468997878309042","0.1501901805035696","0.17446948068499227","0.15644317413192418","0.06866810676991353","0.3077158830096894","0.21731951175351066","0.17692836107201737","0.17631540580036817"
"365403","0.44220244291911187","0.16204978823110894","0.1638084737635738","0.07436877375730436","0.07761690038174332","0.24012074008003229","0.2014114985465228","0.16510415020261107","0.20314344968983775","0.16862910873056844","0.08751986854542035","0.30451525888023157","0.19295618886287738","0.17557319614681713","0.19149218566151577","0.17399682188135102","0.05668349062099989","0.32797921573765776","0.21979793103821063","0.18291808724600925","0.17634719104045224"
"383939","0.3604347617033831","0.1732919828965061","0.16659734383790836","0.09623235103774111","0.09395163345830611","0.2576316827491884","0.21851094912501762","0.18658435201106613","0.21024016731018347","0.18178153347234688","0.10396778557861536","0.268396462145002","0.19447154537595446","0.17503492699014625","0.18411512503597724","0.16532319326716668","0.08065611172117992","0.3254821525068748","0.23373188351980687","0.1938420814222091","0.1899276632059565"
"402506","0.5737310147439155","0.2601217239151644","0.2534912263564564","0.2001302232457045","0.16242369746823657","0.3351807711569288","0.3144820711982415","0.25111529914025854","0.3126872661034336","0.2437147373221834","0.18958215325172645","0.40434404920848427","0.2906671651770253","0.2507200212157327","0.29428597991572547","0.24564417377474693","0.16271880862994748","0.4679621094694611","0.3031755864943044","0.2750579306921512","0.27092666486017974"
"417527","0.5185902962868328","0.20770075531945778","0.2086108840993495","0.1279655636580332","0.09749573444790396","0.3225232433609052","0.2847107233113244","0.22244355088617387","0.28700919400769764","0.22515511846059205","0.14626310740531318","0.3577539287399178","0.2461354603867323","0.20521930127506904","0.24863531685201357","0.2078060071746978","0.10066844503998346","0.42355386636318965","0.28118012310387425","0.23576594602037498","0.24531755188348645"
"431918","0.6253620133772875","0.27490571863683794","0.27439220017058913","0.206425745134465","0.17376535266941046","0.3695728432777894","0.3426854480707351","0.2717739024451818","0.35004053971785964","0.27705277481071544","0.19848454171517","0.42790913983850426","0.30825298029189147","0.26452101331769556","0.31158013120295175","0.26572209662135726","0.1554671891170921","0.5062710731202862","0.3329271828570389","0.2954823427006745","0.2979825033529499"
"449998","0.512525602211892","0.22186172118520217","0.2141097446645944","0.14236333046707988","0.1251371024566181","0.2913253436518715","0.2657040384316991","0.21235725460691285","0.24983112990101108","0.208470614930799","0.13532102038622745","0.35993524058619303","0.2545198577621821","0.21863766376459107","0.2419487985621047","0.21759858717590974","0.1031728977822364","0.3988673073938039","0.26132055163437656","0.23527468262215243","0.23010267755843808"
"468523","0.381663900069305","0.19886592994798377","0.19365750589607658","0.12718437996490434","0.13183192217174322","0.2828695325785471","0.24190407543936573","0.21630082081801094","0.23786374628357226","0.2110719007508646","0.14076537810188225","0.2916460109138243","0.2145774516698978","0.19960126570553505","0.20335857479609784","0.19576558743841455","0.11295124676312478","0.3491347574344185","0.259180042687164","0.21808870646220863","0.2158716561407719"
"487025","0.36507772819123496","0.1711893492850927","0.15968213466305153","0.09658633381878798","0.08748715715524846","0.2554941662514454","0.2252346253331866","0.1849846399188023","0.21404744370613385","0.17700085766785073","0.10551112907008041","0.26449106086323576","0.1884715051920798","0.16336987780509246","0.18117685882508974","0.1575910515035189","0.06461802870233915","0.33114530307716533","0.2307194122950403","0.18691303764165382","0.1848553673790754"
"505514","0.3567251647087107","0.16062931135963415","0.15838029694833303","0.09538355083642583","0.08322165521033227","0.24528796881260645","0.21843283697292087","0.17648263343008","0.21048703270318447","0.17163842478430325","0.1096236272335387","0.26163238937544053","0.18279270530184766","0.15730741656193253","0.17496038972515496","0.15935841978520227","0.05326973839767573","0.32240683100275586","0.2165628732181685","0.18993143957234107","0.1763108060951825"
"524020","0.5431115159683753","0.23069809250807133","0.22172838751122015","0.16276674736867291","0.13768524042463595","0.3067420746899452","0.2811967673978881","0.22126196324532205","0.27647347955196566","0.20896798643615566","0.15087040315527447","0.3699617074710376","0.25880760772137684","0.22083081414353944","0.2554728226509565","0.2127704409024065","0.12935254601178936","0.43349944984608674","0.2666497174233859","0.24318839887257293","0.2367934291243409"
