"point","drift"
"82000","0.44933209261344076"
"83000","0.4531664628496841"
"84000","0.46003690810125275"
"85000","0.4524027287730974"
"86000","0.48309207586849373"
"87000","0.4642121857354952"
"88000","0.4645085407317384"
"89000","0.4369070024238581"
"90000","0.4400242368598421"
"91000","0.4624869990182615"
"92000","0.4846627347668404"
"93000","0.4497875971751645"
"94000","0.4656145797917833"
"95000","0.45042184639320587"
"96000","0.44702675602662767"
"97000","0.4486113805186025"
"98000","0.4626362471411364"
"99000","0.444886982985929"
"100000","0.459496645947018"
"101000","0.4497356440308894"
"102000","0.4598221366463183"
"103000","0.45555179860432377"
"104000","0.4600775304708149"
"105000","0.4461028028558387"
"106000","0.4781672365011627"
"107000","0.4581957209332774"
"108000","0.47713278972179285"
"109000","0.4715352690640197"
"110000","0.45964410062383354"
"111000","0.45534575607656164"
"112000","0.48106052109143904"
"113000","0.45426553736209074"
"114000","0.4603673436247164"
"115000","0.45429075668919205"
"116000","0.452154023404458"
"117000","0.4520784891561451"
"118000","0.469233353411804"
"119000","0.46354724550718807"
"120000","0.4600583601611318"
"121000","0.44793696058500854"
"122000","0.4550815224921343"
"123000","0.4577551527671759"
"124000","0.44783940915136"
"125000","0.46129058940168727"
"126000","0.4794999037696327"
"127000","0.44412680203156224"
"128000","0.4626964744582891"
"129000","0.4403501808680147"
"130000","0.44288658738665065"
"131000","0.451403906481087"
"132000","0.4386684337288287"
"133000","0.45013617043237897"
"134000","0.4831988797680034"
"135000","0.47569067835130824"
"136000","0.4529786917953902"
"137000","0.46023044364161436"
"138000","0.45336167704311114"
"139000","0.44433344187127044"
"140000","0.472569406365557"
"141000","0.47297971668352984"
"142000","0.41830969075747115"
"143000","0.44591718839322986"
"144000","0.44179522265280413"
"145000","0.46541026942036273"
"146000","0.45217275070384444"
"147000","0.43745286432317176"
"148000","0.4522666411244738"
"149000","0.4592480997259818"
"150000","0.44333146134284174"
"151000","0.47111971762894933"
"152000","0.4536042923301594"
"153000","0.45620233361544216"
"154000","0.4604238912004267"
"155000","0.4576889478806374"
"156000","0.4543500152303275"
"157000","0.4744672748112362"
"158000","0.4583589006706774"
"159000","0.46124810614825823"
"160000","0.45116325548147374"
"161000","0.433825769428673"
"162000","0.4662625852352874"
"163000","0.4712941249467343"
"164000","0.44459450889191515"
"165000","0.46692963637709595"
"166000","0.45419040150287415"
"167000","0.43343886418100963"
"168000","0.46156945727027726"
"169000","0.47878602770844747"
"170000","0.4563879560394712"
"171000","0.45436679972133365"
"172000","0.46114393410777815"
"173000","0.45385792490083493"
"174000","0.44280778489815265"
"175000","0.48014006060015973"
"176000","0.4696492232869336"
"177000","0.4699544887146936"
"178000","0.4437536752149931"
"179000","0.46025291377955724"
"180000","0.44274538451971457"
"181000","0.4515178270551999"
"182000","0.46296573771250016"
"183000","0.45095233654377204"
"184000","0.4599208335913181"
"185000","0.4640900194602976"
"186000","0.44140309009861134"
"187000","0.4682642617464865"
"188000","0.4662607207165019"
"189000","0.4605710683548114"
"190000","0.46218685466158715"
"191000","0.4379205266071099"
"192000","0.44149646178898166"
"193000","0.4524334892640647"
"194000","0.46861952703688986"
"195000","0.44746595111462806"
"196000","0.4781822921830952"
"197000","0.45351457582395127"
"198000","0.4513063559431558"
"199000","0.43459301309901627"
"200000","0.47404414889420987"
"201000","0.4605380254802076"
"202000","0.45029405507670217"
"203000","0.4784323926064701"
"204000","0.45963832357237533"
"205000","0.44714831865077354"
"206000","0.4311050195714874"
"207000","0.4486955062334677"
"208000","0.46773511847837546"
"209000","0.46481177926435535"
"210000","0.41982088454810707"
"211000","0.44750316797901313"
"212000","0.4668085775698358"
"213000","0.4668223761365848"
"214000","0.4568302986414521"
"215000","0.44688138305580216"
"216000","0.4476137892442506"
"217000","0.473449735973344"
"218000","0.4408200838196932"
"219000","0.45970549277119804"
"220000","0.47931210815790554"
"221000","0.48040844414578693"
"222000","0.45349153133596165"
"223000","0.4704478723469766"
"224000","0.4731053477758478"
"225000","0.4774480394486912"
"226000","0.46101394695319464"
"227000","0.4412012673030649"
"228000","0.43660928755074296"
"229000","0.4171130515598093"
"230000","0.4665719069595854"
"231000","0.4776350770664395"
"232000","0.44303551664835256"
"233000","0.4667832924694099"
"234000","0.4385359753268647"
"235000","0.44104433425630984"
"236000","0.4465915568136904"
"237000","0.44551523867959164"
"238000","0.4302572694067616"
"239000","0.47294778413771843"
"240000","0.4567255621343357"
"241000","0.43536741491408654"
"242000","0.4702263231846464"
"243000","0.44414395487066893"
"244000","0.4629860454781261"
"245000","0.45660038064571296"
"246000","0.4735183731953091"
"247000","0.4354055741131825"
"248000","0.4629670686419136"
"249000","0.47965891879315936"
"250000","0.4612476664357069"
"251000","0.4363616880054952"
"252000","0.4497301541400589"
"253000","0.45563146738641314"
"254000","0.4533826082534465"
"255000","0.43466695388887877"
"256000","0.43391284527818885"
"257000","0.4406364364006644"
"258000","0.4624416582451358"
"259000","0.4272160109352788"
"260000","0.4498706012247173"
"261000","0.4353657560319025"
"262000","0.44341882138215616"
"263000","0.4694810126103657"
"264000","0.4595778218601691"
"265000","0.4699785043321716"
"266000","0.46844450315299685"
"267000","0.4684934754254565"
"268000","0.45524072036015895"
"269000","0.42272520798818525"
"270000","0.4424141153090697"
"271000","0.45632242374749543"
"272000","0.45448149368952323"
"273000","0.45249474400012946"
"274000","0.4777654109435008"
"275000","0.463815046899285"
"276000","0.4723841334171522"
"277000","0.4680397962748106"
"278000","0.44899749527191335"
"279000","0.4469885771668501"
"280000","0.4387615478689082"
"281000","0.45910884511565203"
"282000","0.473572565494128"
"283000","0.4797831796052269"
"284000","0.4551916404987535"
"285000","0.4648132166054629"
"286000","0.467843135774865"
"287000","0.4792533934078755"
"288000","0.4532532421143607"
"289000","0.4717994579189849"
"290000","0.430898474457341"
"291000","0.44256827533421766"
"292000","0.46495127944894316"
"293000","0.4594687450269486"
"294000","0.4440584645730278"
"295000","0.45472495794449597"
"296000","0.457938042371691"
"297000","0.4574496806349934"
"298000","0.46863417392152257"
"299000","0.4631059687736573"
"300000","0.45465188410533847"
"301000","0.48318098399319703"
"302000","0.4583402131233661"
"303000","0.4239028874899859"
"304000","0.4378763166561008"
"305000","0.4439319016900124"
"306000","0.4628732556248239"
"307000","0.4381544017224518"
"308000","0.4583875411135056"
"309000","0.4387698846262914"
"310000","0.47049712615481154"
"311000","0.45577180188926736"
"312000","0.43417903896362475"
"313000","0.4326129936140755"
"314000","0.4596218526875429"
"315000","0.4597543104241833"
"316000","0.46434462873644117"
"317000","0.45940147541724735"
"318000","0.45921593381277964"
"319000","0.4694356616275231"
"320000","0.4561852601388244"
"321000","0.449124846024061"
"322000","0.4425643246176652"
"323000","0.4487695608016872"
"324000","0.4432868493178237"
"325000","0.45907977681525103"
"326000","0.4614991494455902"
"327000","0.464505856557153"
"328000","0.4634220001387658"
"329000","0.4718325104642793"
"330000","0.45787312129797675"
"331000","0.4751429860140147"
"332000","0.4671822415997211"
"333000","0.44830720810032443"
"334000","0.47008228148350084"
"335000","0.45551619704973767"
"336000","0.4372140752993825"
"337000","0.444054506241692"
"338000","0.4347807391809831"
"339000","0.4356443145128506"
"340000","0.4824277530539235"
"341000","0.47397002112618486"
"342000","0.4791070179749955"
"343000","0.46788321387405285"
"344000","0.4364914569953649"
"345000","0.4277430154826005"
"346000","0.44509573917036505"
"347000","0.46347629909645927"
"348000","0.45469401677374005"
"349000","0.45788739766285863"
"350000","0.4809815869809242"
"351000","0.46783093933400155"
"352000","0.46210433468168916"
"353000","0.4632919657010807"
"354000","0.458838709370596"
"355000","0.46430745193627676"
"356000","0.43367876392952676"
"357000","0.4556603629161959"
"358000","0.46738133146952787"
"359000","0.46528700532272366"
"360000","0.4404177207771299"
"361000","0.43451211002695583"
"362000","0.4586514302813693"
"363000","0.4421887362076489"
"364000","0.4444554256063014"
"365000","0.468534834334179"
"366000","0.4601420179768204"
"367000","0.4382262586071652"
"368000","0.45429251932423337"
"369000","0.45590820207028143"
"370000","0.4430757107281059"
"371000","0.4461212440698068"
"372000","0.43952024766293685"
"373000","0.4529321542474734"
"374000","0.4489257176734974"
"375000","0.4830142067368219"
"376000","0.46020721105649454"
"377000","0.4728932777494108"
"378000","0.4595098864833256"
"379000","0.43743264035030577"
"380000","0.46114740895633816"
"381000","0.4827863800413669"
"382000","0.47111482431836593"
"383000","0.4548181568362963"
"384000","0.4431200059879279"
"385000","0.4876745163016337"
"386000","0.47156411069904886"
"387000","0.4678557411225022"
"388000","0.4566479511761712"
"389000","0.47667372017526305"
"390000","0.4726347607125592"
"391000","0.45541560813784165"
"392000","0.44844196701071876"
"393000","0.4554159351859437"
"394000","0.44615871282857533"
"395000","0.46779777426520786"
"396000","0.4573124293971533"
"397000","0.4628547116862941"
"398000","0.44000729572863556"
"399000","0.43059949285523264"
"400000","0.4550019860749329"
"401000","0.42600023184371927"
"402000","0.4541550197089549"
"403000","0.4565744914155186"
"404000","0.4730281348017584"
"405000","0.4590769353907898"
"406000","0.4487925401988604"
"407000","0.4563890445332712"
"408000","0.45694814091571656"
"409000","0.4519494020757571"
"410000","0.4592574000120512"
"411000","0.4594586692430822"
"412000","0.46392953095100925"
"413000","0.46651208888885776"
"414000","0.4820874755796237"
"415000","0.4696330455828009"
"416000","0.42964783869937584"
"417000","0.4431681245091392"
"418000","0.45840079359584385"
"419000","0.43802965757271645"
"420000","0.4539222871751541"
"421000","0.43772976436401334"
"422000","0.47356044794690133"
"423000","0.4740776015190332"
"424000","0.43296741242377756"
"425000","0.42789713504369464"
"426000","0.42197465265827977"
"427000","0.4538824949780443"
"428000","0.4410378298565126"
"429000","0.4509499165166655"
"430000","0.45718117847882306"
"431000","0.4681094845643158"
"432000","0.44601275551788233"
"433000","0.45933926680829185"
"434000","0.46597073262835653"
"435000","0.4666325786166707"
"436000","0.4562101045749824"
"437000","0.459865211708966"
"438000","0.47293990103230565"
"439000","0.4502528427101157"
"440000","0.4650798989057256"
"441000","0.49478325841703746"
"442000","0.47248349085356667"
"443000","0.4397087465812146"
"444000","0.4741793866319024"
"445000","0.479258142416077"
"446000","0.4479680135597257"
"447000","0.4713136813817278"
"448000","0.4558926152713948"
"449000","0.43495705309152766"
"450000","0.44616997380316603"
"451000","0.42418400917254273"
"452000","0.4258435536306412"
"453000","0.4609262213456746"
"454000","0.4557458868486788"
"455000","0.4583624533303796"
"456000","0.4674710894258771"
"457000","0.45937696452442023"
"458000","0.4696185009280225"
"459000","0.4696553605862564"
"460000","0.4381478839792324"
"461000","0.4387685508178317"
"462000","0.445276028013453"
"463000","0.44789847983057923"
"464000","0.45664542107976347"
"465000","0.45174638102168085"
"466000","0.44603641141936484"
"467000","0.44142655128780783"
"468000","0.4575320368132796"
"469000","0.470336066543814"
"470000","0.4537809607233002"
"471000","0.48344170080407506"
"472000","0.4590619982863168"
"473000","0.48241765721617413"
"474000","0.44848543103870336"
"475000","0.46157561778653744"
"476000","0.45851103039649765"
"477000","0.4535667233112315"
"478000","0.4477874412553804"
"479000","0.4721607202945302"
"480000","0.48949573759225934"
"481000","0.4513548052459906"
"482000","0.47244373581640065"
"483000","0.4696346926484163"
"484000","0.45744453077413494"
"485000","0.44463082006752375"
"486000","0.4653158854441086"
"487000","0.47450245879775466"
"488000","0.48889819142077584"
"489000","0.4436712804206622"
"490000","0.4470526256303557"
"491000","0.4617861781570101"
"492000","0.4499966441246974"
"493000","0.46809594740928534"
"494000","0.4577041835158493"
"495000","0.45344317524098454"
"496000","0.42879875012682284"
"497000","0.44397384490796377"
"498000","0.4766912701110377"
"499000","0.4503335409857886"
"500000","0.4521089709406597"
"501000","0.44906516263291896"
"502000","0.45625189705672864"
"503000","0.445941734756343"
"504000","0.45446564736753764"
"505000","0.44722629760126975"
"506000","0.4617846131553768"
"507000","0.46995343058986166"
"508000","0.4405699583896977"
"509000","0.44524737175160284"
"510000","0.4410861996985889"
"511000","0.4491643294003713"
"512000","0.4496272683875938"
"513000","0.46189919066747753"
"514000","0.45970232374580344"
"515000","0.4713276649543886"
"516000","0.4722483870897209"
"517000","0.4459087300969672"
"518000","0.4728066417773686"
"519000","0.46822056329579753"
"520000","0.4733274986260634"
"521000","0.4365854208669727"
"522000","0.4500621123104118"
"523000","0.4556179261660332"
"524000","0.4407342345358146"
"525000","0.4573340647983769"
"526000","0.4249328165770327"
"527000","0.4492521736589381"
"528000","0.4713668574072435"
"529000","0.4477009287982954"
"530000","0.41563965250085755"
"531000","0.4494088344789622"
"532000","0.46454887966619046"
"533000","0.42470482368355766"
"534000","0.4588546723077892"
"535000","0.4491558016989861"
"536000","0.4403281573458507"
"537000","0.4515385410547913"
"538000","0.45070068537151114"
"539000","0.45975107057061515"
"540000","0.455465841129442"
"541000","0.4355017678374363"
"542000","0.44981094655498954"
"543000","0.43420904729657306"
"544000","0.44847174162420234"
"545000","0.45459725360640046"
"546000","0.4677942036734405"
"547000","0.4706182002950685"
"548000","0.45712444180727585"
"549000","0.4364892600342849"
"550000","0.4664411795501837"
"551000","0.4622693742754147"
"552000","0.4286969264901783"
"553000","0.45268088851832367"
"554000","0.46115160392839494"
"555000","0.4491592472630965"
"556000","0.4416635410377674"
"557000","0.44464764831958137"
"558000","0.42451385466677444"
"559000","0.45541274055204073"
"560000","0.4531589855807082"
"561000","0.43974556335976633"
"562000","0.44548771888413524"
"563000","0.45736306533299165"
"564000","0.45122855463391126"
"565000","0.45664050062047035"
"566000","0.4672859449253255"
"567000","0.4469208161040724"
"568000","0.48092708974971843"
"569000","0.4784733636052641"
"570000","0.454184424653753"
"571000","0.43979080751180727"
"572000","0.4471972731315016"
"573000","0.44689789739203223"
"574000","0.4482336557183848"
"575000","0.4478675905063083"
"576000","0.490982383522842"
"577000","0.4759687602347483"
"578000","0.45569219350833257"
"579000","0.4693842763541863"
"580000","0.4492663564611441"
"581000","0.4582685215819835"
"582000","0.4719388547391313"
"583000","0.44723907050375544"
"584000","0.4733979662640133"
"585000","0.46542675445193094"
"586000","0.4845462705473028"
"587000","0.4510844607075559"
"588000","0.4375006507500928"
"589000","0.4412568183818957"
"590000","0.4849357880788735"
"591000","0.47327709496068276"
"592000","0.459369236397109"
"593000","0.4601911295769776"
"594000","0.4436725813409558"
"595000","0.4547396515252828"
"596000","0.47345257772242605"
"597000","0.44939165451572777"
"598000","0.4422213573426569"
"599000","0.45254681919068246"
"600000","0.4432668255506087"
"601000","0.4518858840780886"
"602000","0.43748546583046866"
"603000","0.45439907991596384"
"604000","0.4565033684600401"
"605000","0.4562026596918592"
"606000","0.42923257167824724"
"607000","0.46661349993200163"
"608000","0.4609288227760823"
"609000","0.45107507371699473"
"610000","0.43576941585557805"
"611000","0.46174333253400707"
"612000","0.4745363995586163"
"613000","0.47699618385197984"
"614000","0.4559268140567134"
"615000","0.4613341900226696"
"616000","0.4766820666415225"
"617000","0.46423864725742225"
"618000","0.4769555667626314"
"619000","0.4501304190698441"
"620000","0.4632483343722954"
"621000","0.4677320307201259"
"622000","0.47802470540054637"
"623000","0.4543173653617577"
"624000","0.4481043119085646"
"625000","0.4591841235727089"
"626000","0.45918464798436925"
"627000","0.4691017708598769"
"628000","0.4567711217223424"
"629000","0.4533741588371344"
"630000","0.4558729932752498"
"631000","0.4528495345705886"
"632000","0.43867484224653525"
"633000","0.4641332608546221"
"634000","0.4379218791745021"
"635000","0.4347687712620516"
"636000","0.4634725801565201"
"637000","0.46072392694708114"
"638000","0.4582233749021221"
"639000","0.4452763756552612"
"640000","0.45175935570690795"
"641000","0.43739504011907704"
"642000","0.46593754236591667"
"643000","0.47115546415477283"
"644000","0.4803041663119314"
"645000","0.44492251561031004"
"646000","0.46583673821196847"
"647000","0.45015534198771046"
"648000","0.43497645371644056"
"649000","0.4482014747962349"
"650000","0.4598373283934195"
"651000","0.4540186155397359"
"652000","0.4856751642948941"
"653000","0.4594179558753717"
"654000","0.4530680661746034"
"655000","0.47285799523993055"
"656000","0.4582731954484634"
"657000","0.4485960301620249"
"658000","0.4736297307543244"
"659000","0.43296985933599014"
"660000","0.4513034750350112"
"661000","0.45473721457245087"
"662000","0.4584464760104151"
"663000","0.47283158233632866"
"664000","0.4472992847602935"
"665000","0.4542429807198381"
"666000","0.4493580487426585"
"667000","0.4755287168634491"
"668000","0.4655982259255247"
"669000","0.45974392771201145"
"670000","0.44664160286860305"
"671000","0.43913836672839385"
"672000","0.47907921292289823"
"673000","0.4510969943175757"
"674000","0.47899895083167693"
"675000","0.4476820502860893"
"676000","0.43241203689760543"
"677000","0.4660038972891707"
"678000","0.45181869061404933"
"679000","0.4652121087193261"
"680000","0.45257995787017885"
"681000","0.44929775134339395"
"682000","0.4814646395073986"
"683000","0.47174799305228293"
"684000","0.43784961748446716"
"685000","0.41865465863871937"
"686000","0.4464586656586976"
"687000","0.4511500885370119"
"688000","0.45515331534665454"
"689000","0.4654281552610742"
"690000","0.46206464726520025"
"691000","0.4577763026014603"
"692000","0.4583682990096869"
"693000","0.46195068957335655"
"694000","0.4722390779024258"
"695000","0.4488337033490635"
"696000","0.43758450009676647"
"697000","0.4547127137736987"
"698000","0.4577312274942304"
"699000","0.4690015209884085"
"700000","0.4573811223780157"
"701000","0.4730398094290574"
"702000","0.475439584276823"
"703000","0.4799643971065918"
"704000","0.4874916335454889"
"705000","0.4638166840410569"
"706000","0.48364676805984713"
"707000","0.4571655057988847"
"708000","0.44896042133754427"
"709000","0.46780049022705333"
"710000","0.4561304004447172"
"711000","0.4760115170057326"
"712000","0.45783142115277087"
"713000","0.44837982013243916"
"714000","0.46446460950891455"
"715000","0.4634170167229763"
"716000","0.45644159674205326"
"717000","0.45525647571672645"
"718000","0.4585508072525565"
"719000","0.4671241934811812"
"720000","0.485851583523643"
"721000","0.45874543339966234"
"722000","0.4531150700183254"
"723000","0.4370002293972015"
"724000","0.45409332482456066"
"725000","0.4555382161682845"
"726000","0.45651563855023025"
"727000","0.4464836342362093"
"728000","0.4552756235694021"
"729000","0.45866761462913885"
"730000","0.47772214776415395"
"731000","0.4716873765323512"
"732000","0.4388971692962187"
"733000","0.4643635202193514"
"734000","0.46997546400288825"
"735000","0.4536994071345951"
"736000","0.4433712764245848"
"737000","0.43296507419628916"
"738000","0.45074878568344845"
"739000","0.4456532844582983"
"740000","0.442384489079176"
"741000","0.43525235420383895"
"742000","0.4795798700822153"
"743000","0.4504256093069887"
"744000","0.45639721114284226"
"745000","0.4598016873804269"
"746000","0.4693872519181912"
"747000","0.44764245498506816"
"748000","0.45489492595717107"
"749000","0.4399082746195541"
"750000","0.4504962325607068"
"751000","0.44801624987412725"
"752000","0.44434339666840056"
"753000","0.4529149833931449"
"754000","0.4426276332516775"
"755000","0.45631790393066757"
"756000","0.4735243843299762"
"757000","0.46441776949353586"
"758000","0.4796058164059106"
"759000","0.44173000662008316"
"760000","0.4454435256429624"
"761000","0.4410648822577839"
"762000","0.4543562978266744"
"763000","0.46494751262642353"
"764000","0.4587368275113149"
"765000","0.44944956632928934"
"766000","0.46347632442348097"
"767000","0.4425840551173401"
"768000","0.473509862463133"
"769000","0.46379789012104444"
"770000","0.4377465886566442"
"771000","0.4463922689715966"
"772000","0.4432958205610337"
"773000","0.44305871884735437"
"774000","0.4432257072602372"
"775000","0.4392802847763051"
"776000","0.4539862085441178"
"777000","0.44181304327658355"
"778000","0.45582147690631414"
"779000","0.4441006690428867"
"780000","0.4460298683388587"
"781000","0.4478921316680018"
"782000","0.4586267826830362"
"783000","0.44612657032244096"
"784000","0.46727477503879744"
"785000","0.4748047487359932"
"786000","0.4706864046133789"
"787000","0.4532877165299896"
"788000","0.44434803156955854"
"789000","0.4512557645565184"
"790000","0.46424585019859893"
"791000","0.43299314851843046"
"792000","0.45100712257360165"
"793000","0.45472762801275246"
"794000","0.4491770894283524"
"795000","0.45918061811227706"
"796000","0.4534587008474077"
"797000","0.45273016325215865"
"798000","0.44629213136240686"
"799000","0.4510020005766564"
"800000","0.4491330051526761"
"801000","0.46673667769850186"
"802000","0.46865973516011544"
"803000","0.46152951879764925"
"804000","0.44921754999196106"
"805000","0.45568264321399055"
"806000","0.4438455001544478"
"807000","0.4686129716330443"
"808000","0.44946104225898775"
"809000","0.45726319191244896"
"810000","0.4458129925601891"
"811000","0.45510422751545354"
"812000","0.44916027522248286"
"813000","0.43378710751016825"
"814000","0.4780245117128311"
"815000","0.5126364900311914"
"816000","0.4572369100847813"
"817000","0.4857351101403245"
"818000","0.4647439480358643"
"819000","0.45028853700549965"
"820000","0.4680483021289279"
"821000","0.467346048123949"
"822000","0.45795818772667907"
"823000","0.4526484069075154"
"824000","0.44145660118522234"
"825000","0.45307829943791256"
"826000","0.4516044357407842"
"827000","0.4473241296055105"
"828000","0.42768334959609833"
"829000","0.44283336788198724"
"830000","0.4310109697595949"
"831000","0.42513174490375094"
"832000","0.4257313572389293"
"833000","0.4574213811566218"
"834000","0.4617856544016212"
"835000","0.43981171539428393"
"836000","0.46542272573878896"
"837000","0.4650044980185054"
"838000","0.4539975999431646"
"839000","0.4443701507618"
"840000","0.4574736432628153"
"841000","0.4539584316610529"
"842000","0.4643103279300218"
"843000","0.44342902333167966"
"844000","0.47812415122883817"
"845000","0.457186181565568"
"846000","0.45549900840052526"
"847000","0.44795592050913663"
"848000","0.4203507645680393"
"849000","0.45377958119240414"
"850000","0.44884906425536486"
"851000","0.44798335277297907"
"852000","0.4440782902847275"
"853000","0.4637328470048252"
"854000","0.4832695066723032"
"855000","0.44821399312129956"
"856000","0.44108775994253535"
"857000","0.43059809332770416"
"858000","0.45069434733793245"
"859000","0.4587149907600684"
"860000","0.47182636039332587"
"861000","0.45860846563415153"
"862000","0.4404959506655207"
"863000","0.4430252116062493"
"864000","0.45289843983491557"
"865000","0.4332888755531094"
"866000","0.45432290794907565"
"867000","0.45037557086225904"
"868000","0.463802595324757"
"869000","0.4460198779626618"
"870000","0.44148146941059346"
"871000","0.448621982501708"
"872000","0.4589195747565029"
"873000","0.4497937336480709"
"874000","0.4655614710569662"
"875000","0.4709517075158744"
"876000","0.45194235386023723"
"877000","0.45271418646296335"
"878000","0.45471022862090255"
"879000","0.4798165457047989"
"880000","0.4753788376621366"
"881000","0.46107898135903996"
"882000","0.45219371121758656"
"883000","0.47036440619233877"
"884000","0.4656173784490935"
"885000","0.4604930244773571"
"886000","0.44333765352420185"
"887000","0.4663294724961248"
"888000","0.4622445324305201"
"889000","0.4459594375054796"
"890000","0.44682049758717046"
"891000","0.46088420912251643"
"892000","0.45503303782824583"
"893000","0.46047655003174526"
"894000","0.4704994644406931"
"895000","0.4484515247569262"
"896000","0.4548404094811843"
"897000","0.4599171200134949"
"898000","0.45454515034006304"
"899000","0.4466141809473017"
"900000","0.4523882525744541"
"901000","0.4478556989188114"
"902000","0.4455092274477721"
"903000","0.4625075625908822"
"904000","0.457830021441146"
"905000","0.447983445538676"
"906000","0.4367334476615667"
"907000","0.45862368270036713"
"908000","0.45871275933067246"
"909000","0.4505584922291956"
"910000","0.4663045578642938"
"911000","0.46922185471724376"
"912000","0.4369854016651825"
"913000","0.44921960495355734"
"914000","0.4494702879001796"
"915000","0.4399928741781846"
"916000","0.452805795079792"
"917000","0.45456356260003394"
"918000","0.4587365824405207"
"919000","0.466715156106288"
"920000","0.46692327785268073"
"921000","0.4625768314812105"
"922000","0.4590802443884877"
"923000","0.4684858017465902"
"924000","0.44396929729788387"
"925000","0.44926507943090577"
"926000","0.4543785683334342"
"927000","0.45963980774626806"
"928000","0.45271729389673765"
"929000","0.4702666123892111"
"930000","0.44781535548081514"
"931000","0.4487471839907804"
"932000","0.44054206931788126"
"933000","0.46596726917832615"
"934000","0.4799324391405684"
"935000","0.4727138645770805"
"936000","0.46545876162830485"
"937000","0.4619432372768467"
"938000","0.4610652127085812"
"939000","0.4687653180760761"
"940000","0.4647480884159462"
"941000","0.4671240355471854"
"942000","0.46578478415424646"
"943000","0.46374407115585403"
"944000","0.4597470084200539"
"945000","0.45538882532028635"
"946000","0.4911178977944105"
"947000","0.48033026798130846"
"948000","0.45984971718057716"
"949000","0.4399328162373818"
"950000","0.4301057465481523"
"951000","0.44718160494372994"
"952000","0.4562198916026604"
"953000","0.45695257398211886"
"954000","0.42720428173687175"
"955000","0.4428311910922812"
"956000","0.4225911434344414"
"957000","0.4543839557375213"
"958000","0.45749224532721394"
"959000","0.48542207048872427"
"960000","0.4650516010041771"
"961000","0.4788826621740917"
"962000","0.4692301003949332"
"963000","0.46682249519030355"
"964000","0.4336793070442315"
"965000","0.4494007985582359"
"966000","0.48561585813866365"
"967000","0.43791682311847635"
"968000","0.4592765265070434"
"969000","0.4648732743427709"
"970000","0.4694761631902352"
"971000","0.46091262935430016"
"972000","0.44402056398129097"
"973000","0.47767166834080416"
"974000","0.464504342463841"
"975000","0.4451949234789925"
"976000","0.4686086227850372"
"977000","0.44772482736700164"
"978000","0.46052610564552365"
"979000","0.44845258692941015"
"980000","0.4593966394275253"
"981000","0.4596059932395684"
"982000","0.46791717668515576"
"983000","0.48630534304683964"
"984000","0.4314083779168758"
"985000","0.4383571173800644"
"986000","0.464078287160469"
"987000","0.44751843495148447"
"988000","0.44674571830760457"
"989000","0.47496604659707486"
"990000","0.476398740417047"
"991000","0.47214784711816915"
"992000","0.448468521277479"
"993000","0.43536253749150133"
"994000","0.43624124434580336"
"995000","0.4729202073089416"
"996000","0.46113487141670456"
"997000","0.4725488035313554"
"998000","0.44390914007068494"
"999000","0.4549740122054686"
"1000000","0.7611148475235651"
"1001000","0.4487636565004963"
"1002000","0.4600175333862895"
