"points","all_attributes","x1_x2_x3","x1_x2_x4","x1_x2_x5","x1_x3_x4","x1_x3_x5","x1_x4_x5","x2_x3_x4","x2_x3_x5","x2_x4_x5","x3_x4_x5"
"750000","0.07858629060340216","0.03110905014886534","0.033489053609151685","0.035662499743101234","0.03525737480791122","0.037505211014274356","0.03923732935664556","0.036275344242738365","0.03803003138854539","0.04270306408036135","0.043953490175079546"
"800000","0.07933299433972793","0.03029521094055338","0.03402008583008683","0.03616053925267255","0.03662362676775319","0.036701088152050684","0.041600802520954515","0.03733802066654152","0.03802411873742585","0.04380976360828562","0.0471693532209571"
"850000","0.0774098774709365","0.02838212417508782","0.033251614531750816","0.03436186713954829","0.03645222116667545","0.03495580540925452","0.04057093544667431","0.03643853624756043","0.03694188677387293","0.04246959636471519","0.043943113171373026"
"900000","0.08099056823827276","0.02864687113726271","0.03369289450022583","0.034291988754648846","0.03723357035756522","0.03760790798190479","0.04221981990430414","0.036548941263765525","0.038641006851564644","0.04086088034085135","0.04663175422012747"
"950000","0.07877078688838016","0.02596341380941218","0.03198047522628547","0.02986937221611832","0.03729153271173811","0.032745951472174184","0.0401449266712959","0.03698510259634084","0.03645457022617468","0.04108923892620958","0.04516053250497707"
"1000000","0.9472614836519044","0.8045023677379568","0.7648525020226107","0.7513047779469137","0.7331040296872541","0.7263631111790727","0.6885826648122958","0.7113932765730658","0.6794886502088576","0.5936051911802459","0.5433530003677145"
"1050000","0.13848530949189347","0.048063359029887696","0.04983092372609545","0.048437344333019675","0.051292894078277584","0.0503818618703334","0.05545825617303648","0.05834467693584541","0.0575207337055685","0.06101969918148209","0.06561192950336514"
"1100000","0.13820174080742662","0.044139655482179074","0.047799398150536195","0.04744625535369787","0.05014829137269492","0.05117634015980504","0.05551168410812028","0.0528356024166715","0.057092917971389615","0.059824175596476487","0.061396347767083394"
"1150000","0.13759094588321957","0.04296819048821298","0.05166292624258934","0.050227561647637094","0.04992277791466622","0.05035666771504405","0.05418318417881518","0.05253942402983633","0.05785102996739257","0.0617749430598073","0.06156004954156036"
"1200000","0.136167494495937","0.04321355748152001","0.045560954695318644","0.047303212306563605","0.048742568544550245","0.04918609800643245","0.05046652106028884","0.05098468420443832","0.05658436542661869","0.05886163590966539","0.06036143180350601"
"1250000","0.13563661619293615","0.04376975873809276","0.04690176657756154","0.04614325820872816","0.05212561453573355","0.05198394683220316","0.0522117456401811","0.05577477314277678","0.054219893698912856","0.05786080513537441","0.06067158013791095"
"1300000","0.1327089077552453","0.04405550007971348","0.04679062687261826","0.04956216132649458","0.05239953821734103","0.0524412630558145","0.05355356758693862","0.053421913134196246","0.056441366864712954","0.05370660310914413","0.058947378501999485"
"1350000","0.13536101147271248","0.04109457325468827","0.04952230543521362","0.05008851304735452","0.04907061245398827","0.04799251392534269","0.052846458973587515","0.05454070339049503","0.05532527359509372","0.06104234239857509","0.06010299337608048"
"1400000","0.13522333198690245","0.04305066857000431","0.04662148154368352","0.049621738212814515","0.04878745645638463","0.05029857036471487","0.056597265731556795","0.055788506971495413","0.05720722462745542","0.05835877670842283","0.06179167750914294"
"1450000","0.1361510540091722","0.04293558414550589","0.044732448370616094","0.047712882621179606","0.04922769488039279","0.05303142315366827","0.05750891459027374","0.05015391987476399","0.05491555652855653","0.06082149973235584","0.06136153563471032"
"1500000","0.13903404600656205","0.04185083113646734","0.04834812532221067","0.04654780039444964","0.05081046152446349","0.050180208630060646","0.052799447276419456","0.05605667995970784","0.053581627544848714","0.06004061438307206","0.059036639818206116"
"1550000","0.13516328637817598","0.04307885464800953","0.04463802701115996","0.04812848005640183","0.0491913537708377","0.04902412407004972","0.05279059217455602","0.05173838011318822","0.05350327344518309","0.05766308638468261","0.058390212288621415"
"1600000","0.13521512784034598","0.040234924105404996","0.04752273223061552","0.04985214135815651","0.04686811710993641","0.04879525114989673","0.051714754809581265","0.04955823573531239","0.05598496946372267","0.057152154478876144","0.05505556882150983"
"1650000","0.13592877927582392","0.044894482398001256","0.04779569593447686","0.0489532856877605","0.05173916055542069","0.04958198107201775","0.05185547102216842","0.055449516196773165","0.05446828451116491","0.05709544424730374","0.05669446718345664"
"1700000","0.13550487436645944","0.04396541031872864","0.04467130171408119","0.05018158063008071","0.04720237728401982","0.04753548293256833","0.05480203084115353","0.05478619667936332","0.05492096405546862","0.05944858263286118","0.05874108239592667"
"1750000","0.13550680632553525","0.039061200386166756","0.046607564830915174","0.046381157234230544","0.04895529211652238","0.05262013757619953","0.05384345186368858","0.05716549166985387","0.059571813222104135","0.05821980657147109","0.06313124565044878"
"1800000","0.13523072429368954","0.040590933703492205","0.04527544220529699","0.044741620856627404","0.043882608466318404","0.04744014976457351","0.05323583736033902","0.05356004996252007","0.054019338347884534","0.060571546878676115","0.06338091206907256"
"1850000","0.1377047041855896","0.04425008978670522","0.04534609570074373","0.047623902022340306","0.04706839364272296","0.05024708671374879","0.052338234471890406","0.05413753427706696","0.055961933572120086","0.05652727370880814","0.06101820980273714"
"1900000","0.13717846507543063","0.04244805752103077","0.04410767798261705","0.05038043065163067","0.0465677224152705","0.05210059553485013","0.05153799586453413","0.05294826686166047","0.05762406881479579","0.05799354989400459","0.06053050187165843"
